"","ocean","dimension","type","species","mid","area","...7","...8","...9","mid_long_adjust","...11","...12","...13"
"88","atl","latitude","lat_geog_range","Stichopathes occidentalis",20.7636825285,6228162389380,NA,NA,NA,NA,NA,NA,NA
"89","atl","latitude","lat_planar_range","Stichopathes occidentalis",20.7636825285,12456325006100,NA,NA,NA,NA,NA,NA,NA
"90","atl","latitude","lat_range","Stichopathes occidentalis",20.7636825285,3027178.772484,NA,NA,NA,NA,NA,NA,NA
"91","atl","latitude","lat_geog_range","Stichopathes pourtalesi",21.9978663442,6003851157380,NA,NA,NA,NA,NA,NA,NA
"92","atl","latitude","lat_planar_range","Stichopathes pourtalesi",21.9978663442,12007790145300,NA,NA,NA,NA,NA,NA,NA
"93","atl","latitude","lat_range","Stichopathes pourtalesi",21.9978663442,2541023.421688,NA,NA,NA,NA,NA,NA,NA
"94","atl","latitude","lat_geog_range","Stylopathes americana",18.2139245924,4297097173490,NA,NA,NA,NA,NA,NA,NA
"95","atl","latitude","lat_planar_range","Stylopathes americana",18.2139245924,8594199009230,NA,NA,NA,NA,NA,NA,NA
"96","atl","latitude","lat_range","Stylopathes americana",18.2139245924,2529392.179967,NA,NA,NA,NA,NA,NA,NA
"97","atl","latitude","lat_geog_range","Stylopathes columnaris",17.0466693899,6064988680500,NA,NA,NA,NA,NA,NA,NA
"98","atl","latitude","lat_planar_range","Stylopathes columnaris",17.0466693899,12129981595000,NA,NA,NA,NA,NA,NA,NA
"99","atl","latitude","lat_range","Stylopathes columnaris",17.0466693899,3176653.79087,NA,NA,NA,NA,NA,NA,NA
"100","atl","latitude","lat_geog_range","Tanacetipathes barbadensis",4.21054493151439,11565960728100,NA,NA,NA,NA,NA,NA,NA
"101","atl","latitude","lat_planar_range","Tanacetipathes barbadensis",4.21054493151439,23131928320100,NA,NA,NA,NA,NA,NA,NA
"102","atl","latitude","lat_range","Tanacetipathes barbadensis",4.21054493151439,5385483.934091,NA,NA,NA,NA,NA,NA,NA
"103","atl","latitude","lat_geog_range","Tanacetipathes hirta",11.8232923567,13346895656600,NA,NA,NA,NA,NA,NA,NA
"104","atl","latitude","lat_planar_range","Tanacetipathes hirta",11.8232923567,26694827869700,NA,NA,NA,NA,NA,NA,NA
"105","atl","latitude","lat_range","Tanacetipathes hirta",11.8232923567,6237929.391626,NA,NA,NA,NA,NA,NA,NA
"106","atl","latitude","lat_geog_range","Tanacetipathes spinescens",24.4732879526,50937055960800,NA,NA,NA,NA,NA,NA,NA
"107","atl","latitude","lat_planar_range","Tanacetipathes spinescens",24.4732879526,1.018741e+14,NA,NA,NA,NA,NA,NA,NA
"108","atl","latitude","lat_range","Tanacetipathes spinescens",24.4732879526,9053507.438768,NA,NA,NA,NA,NA,NA,NA
"109","atl","latitude","lat_geog_range","Tanacetipathes tanacetum",8.08277362660026,19587108857000,NA,NA,NA,NA,NA,NA,NA
"110","atl","latitude","lat_planar_range","Tanacetipathes tanacetum",8.08277362660026,39174233368300,NA,NA,NA,NA,NA,NA,NA
"111","atl","latitude","lat_range","Tanacetipathes tanacetum",8.08277362660026,6401592.296516,NA,NA,NA,NA,NA,NA,NA
"112","atl","latitude","lat_geog_range","Tanacetipathes thamnea",10.3418691899,13449480122000,NA,NA,NA,NA,NA,NA,NA
"113","atl","latitude","lat_planar_range","Tanacetipathes thamnea",10.3418691899,26898967083500,NA,NA,NA,NA,NA,NA,NA
"114","atl","latitude","lat_range","Tanacetipathes thamnea",10.3418691899,6377574.96993,NA,NA,NA,NA,NA,NA,NA
