"","ocean","dimension","type","species","mid","area","...7","...8","...9","mid_long_adjust","...11","...12","...13"
"92","atl","longitude","long_planar_range","Stichopathes pourtalesi",-73.5138158142,12007790145300,NA,NA,NA,NA,NA,NA,NA
"93","atl","longitude","long_range","Stichopathes pourtalesi",-73.5138158142,3623427.161423,NA,NA,NA,NA,NA,NA,NA
"94","atl","longitude","long_geog_range","Stylopathes americana",-76.1513224714,4297097173490,NA,NA,NA,NA,NA,NA,NA
"95","atl","longitude","long_planar_range","Stylopathes americana",-76.1513224714,8594199009230,NA,NA,NA,NA,NA,NA,NA
"96","atl","longitude","long_range","Stylopathes americana",-76.1513224714,4663663.609048,NA,NA,NA,NA,NA,NA,NA
"97","atl","longitude","long_geog_range","Stylopathes columnaris",-73.7187237389,6064988680500,NA,NA,NA,NA,NA,NA,NA
"98","atl","longitude","long_planar_range","Stylopathes columnaris",-73.7187237389,12129981595000,NA,NA,NA,NA,NA,NA,NA
"99","atl","longitude","long_range","Stylopathes columnaris",-73.7187237389,5432438.572815,NA,NA,NA,NA,NA,NA,NA
"100","atl","longitude","long_geog_range","Tanacetipathes barbadensis",-58.5114811197,11565960728100,NA,NA,NA,NA,NA,NA,NA
"101","atl","longitude","long_planar_range","Tanacetipathes barbadensis",-58.5114811197,23131928320100,NA,NA,NA,NA,NA,NA,NA
"102","atl","longitude","long_range","Tanacetipathes barbadensis",-58.5114811197,8799308.149085,NA,NA,NA,NA,NA,NA,NA
"103","atl","longitude","long_geog_range","Tanacetipathes hirta",-66.1771771011,13346895656600,NA,NA,NA,NA,NA,NA,NA
"104","atl","longitude","long_planar_range","Tanacetipathes hirta",-66.1771771011,26694827869700,NA,NA,NA,NA,NA,NA,NA
"105","atl","longitude","long_range","Tanacetipathes hirta",-66.1771771011,6459618.134726,NA,NA,NA,NA,NA,NA,NA
"106","atl","longitude","long_geog_range","Tanacetipathes spinescens",-35.7099309892,50937055960800,NA,NA,NA,NA,NA,NA,NA
"107","atl","longitude","long_planar_range","Tanacetipathes spinescens",-35.7099309892,1.018741e+14,NA,NA,NA,NA,NA,NA,NA
"108","atl","longitude","long_range","Tanacetipathes spinescens",-35.7099309892,11594455.737452,NA,NA,NA,NA,NA,NA,NA
"109","atl","longitude","long_geog_range","Tanacetipathes tanacetum",-60.1417462036,19587108857000,NA,NA,NA,NA,NA,NA,NA
"110","atl","longitude","long_planar_range","Tanacetipathes tanacetum",-60.1417462036,39174233368300,NA,NA,NA,NA,NA,NA,NA
"111","atl","longitude","long_range","Tanacetipathes tanacetum",-60.1417462036,7264457.941842,NA,NA,NA,NA,NA,NA,NA
"112","atl","longitude","long_geog_range","Tanacetipathes thamnea",-62.6486199612,13449480122000,NA,NA,NA,NA,NA,NA,NA
"113","atl","longitude","long_planar_range","Tanacetipathes thamnea",-62.6486199612,26898967083500,NA,NA,NA,NA,NA,NA,NA
"114","atl","longitude","long_range","Tanacetipathes thamnea",-62.6486199612,6904224.062133,NA,NA,NA,NA,NA,NA,NA
