"","ocean","dimension","type","species","mid","area","...7","...8","...9","mid_long_adjust","...11","...12","...13"
"72","pac","latitude","lat_range","Lillipathes wingi",50.784775,6.42050229279707,7856117.868542,5222806.022701,2633311.845841,NA,NA,NA,NA
"73","pac","latitude","lat_geog_range","Myriopathes bifaria",19.088622,12.7060945882737,NA,NA,NA,NA,NA,NA,NA
"74","pac","latitude","lat_planar_range","Myriopathes bifaria",19.088622,13.0071245850357,NA,NA,NA,NA,NA,NA,NA
"75","pac","latitude","lat_range","Myriopathes bifaria",19.088622,6.60007495119828,4175478.717834,193719.893635,3981758.824199,NA,NA,NA,NA
"76","pac","latitude","lat_geog_range","Myriopathes japonica",-3.662539,13.1317527938128,NA,NA,NA,NA,NA,NA,NA
"77","pac","latitude","lat_planar_range","Myriopathes japonica",-3.662539,13.4327828114477,NA,NA,NA,NA,NA,NA,NA
"78","pac","latitude","lat_range","Myriopathes japonica",-3.662539,6.88829677187873,3911895.53019,3820192.180079,7732087.710269,NA,NA,NA,NA
"79","pac","latitude","lat_geog_range","Myriopathes myriophylla",-2.552672,13.3716785277138,NA,NA,NA,NA,NA,NA,NA
"80","pac","latitude","lat_planar_range","Myriopathes myriophylla",-2.552672,13.6727085420142,NA,NA,NA,NA,NA,NA,NA
"81","pac","latitude","lat_range","Myriopathes myriophylla",-2.552672,6.85419790286288,3643095.41325,3505124.464768,7148219.878018,NA,NA,NA,NA
"82","pac","latitude","lat_geog_range","Myriopathes panamensis",9.087689,12.5683761279942,NA,NA,NA,NA,NA,NA,NA
"83","pac","latitude","lat_planar_range","Myriopathes panamensis",9.087689,12.8694061494215,NA,NA,NA,NA,NA,NA,NA
"84","pac","latitude","lat_range","Myriopathes panamensis",9.087689,6.46466865408404,2753008.412817,162193.592818,2915202.005635,NA,NA,NA,NA
"85","pac","latitude","lat_geog_range","Myriopathes ulex",6.104972,13.598265709449,NA,NA,NA,NA,NA,NA,NA
"86","pac","latitude","lat_planar_range","Myriopathes ulex",6.104972,13.8992961428469,NA,NA,NA,NA,NA,NA,NA
"87","pac","latitude","lat_range","Myriopathes ulex",6.104972,6.87901123187268,3901862.840528,3666661.846929,7568524.687457,NA,NA,NA,NA
"88","pac","latitude","lat_geog_range","Parantipathes helicosticha",-55.256378,13.2557810750348,NA,NA,NA,NA,NA,NA,NA
"89","pac","latitude","lat_planar_range","Parantipathes helicosticha",-55.256378,13.5568134528702,NA,NA,NA,NA,NA,NA,NA
"90","pac","latitude","lat_range","Parantipathes helicosticha",-55.256378,7.010518033858,3336397.642107,13581540.860752,10245143.218645,NA,NA,NA,NA
"91","pac","latitude","lat_geog_range","pseudocirrhipathes mapia",14.023544,13.2910544457856,NA,NA,NA,NA,NA,NA,NA
"92","pac","latitude","lat_planar_range","pseudocirrhipathes mapia",14.023544,13.2910544457856,NA,NA,NA,NA,NA,NA,NA
"93","pac","latitude","lat_range","pseudocirrhipathes mapia",14.023544,6.60227702902433,3068086.37497,933913.115666,4001999.490636,NA,NA,NA,NA
"94","pac","latitude","lat_geog_range","Rhipidipathes reticulata",6.969443,13.0466443545022,NA,NA,NA,NA,NA,NA,NA
"95","pac","latitude","lat_planar_range","Rhipidipathes reticulata",6.969443,13.3476743643841,NA,NA,NA,NA,NA,NA,NA
"96","pac","latitude","lat_range","Rhipidipathes reticulata",6.969443,6.62579745693643,3042080.959925,1182634.431549,4224715.391474,NA,NA,NA,NA
"97","pac","latitude","lat_geog_range","Schizopathes affinis",-16.163734,14.2890935119185,NA,NA,NA,NA,NA,NA,NA
"98","pac","latitude","lat_planar_range","Schizopathes affinis",-16.163734,13.9880634250325,NA,NA,NA,NA,NA,NA,NA
"99","pac","latitude","lat_range","Schizopathes affinis",-16.163734,7.1104215908145,4214306.11881,8680701.136111,12895007.254921,NA,NA,NA,NA
"100","pac","latitude","lat_geog_range","Stauropathes staurocrada",-6.518516,13.3929185394409,NA,NA,NA,NA,NA,NA,NA
"101","pac","latitude","lat_planar_range","Stauropathes staurocrada",-6.518516,13.0918749349654,NA,NA,NA,NA,NA,NA,NA
"102","pac","latitude","lat_range","Stauropathes staurocrada",-6.518516,7.00419216658839,3008528.255511,7088467.334783,10096995.590294,NA,NA,NA,NA
"103","pac","latitude","lat_geog_range","Stichopathes spiessi",9.072785,13.7341588306735,NA,NA,NA,NA,NA,NA,NA
"104","pac","latitude","lat_planar_range","Stichopathes spiessi",9.072785,14.0351899094011,NA,NA,NA,NA,NA,NA,NA
"105","pac","latitude","lat_range","Stichopathes spiessi",9.072785,6.91763796376524,3800914.353923,4471608.274023,8272522.627946,NA,NA,NA,NA
"106","pac","latitude","lat_geog_range","Stichopathes variabilis",-10.422268,13.162636561929,NA,NA,NA,NA,NA,NA,NA
"107","pac","latitude","lat_planar_range","Stichopathes variabilis",-10.422268,13.4636690111139,NA,NA,NA,NA,NA,NA,NA
"108","pac","latitude","lat_range","Stichopathes variabilis",-10.422268,6.93551221040722,4004187.387743,4615910.754291,8620098.142034,NA,NA,NA,NA
"109","pac","latitude","lat_geog_range","Stylopathes columnaris",-39.661799,13.2569544421705,NA,NA,NA,NA,NA,NA,NA
"110","pac","latitude","lat_planar_range","Stylopathes columnaris",-39.661799,13.5579892963831,NA,NA,NA,NA,NA,NA,NA
"111","pac","latitude","lat_range","Stylopathes columnaris",-39.661799,7.15346470853719,1696478.688745,12542036.686218,14238515.374963,NA,NA,NA,NA
"112","pac","latitude","lat_geog_range","Stylopathes tenuispina",-10.316035,13.0568158652738,NA,NA,NA,NA,NA,NA,NA
"113","pac","latitude","lat_planar_range","Stylopathes tenuispina",-10.316035,13.3578481380843,NA,NA,NA,NA,NA,NA,NA
"114","pac","latitude","lat_range","Stylopathes tenuispina",-10.316035,6.80148616785086,1851723.780878,4479478.186133,6331201.967011,NA,NA,NA,NA
"115","pac","latitude","lat_geog_range","Trissopathes pseudotristicha",21.139849,13.8683105539285,NA,NA,NA,NA,NA,NA,NA
"116","pac","latitude","lat_planar_range","Trissopathes pseudotristicha",21.139849,14.16934050427,NA,NA,NA,NA,NA,NA,NA
"117","pac","latitude","lat_range","Trissopathes pseudotristicha",21.139849,7.07703791694639,7596700.64378,4344222.881511,11940923.525291,NA,NA,NA,NA
"118","pac","latitude","lat_geog_range","Trissopathes tetracrada",-2.128783,13.1420009162048,NA,NA,NA,NA,NA,NA,NA
"119","pac","latitude","lat_planar_range","Trissopathes tetracrada",-2.128783,13.4430312880967,NA,NA,NA,NA,NA,NA,NA
"120","pac","latitude","lat_range","Trissopathes tetracrada",-2.128783,6.98571811918243,4228400.206583,5448095.743467,9676495.95005,NA,NA,NA,NA
"121","pac","latitude","lat_geog_range","Trissopathes tristicha",-11.80744,13.6733263175765,NA,NA,NA,NA,NA,NA,NA
"122","pac","latitude","lat_planar_range","Trissopathes tristicha",-11.80744,13.974358335828,NA,NA,NA,NA,NA,NA,NA
"123","pac","latitude","lat_range","Trissopathes tristicha",-11.80744,7.00082248251151,2934432.128685,7084524.175417,10018956.304102,NA,NA,NA,NA
