"","ocean","dimension","type","species","mid","area","...7","...8","...9","mid_long_adjust","...11","...12","...13"
"65","atl","depth","depth_planar_range","Stylopathes columnaris",340.25,13.0838601419056,NA,NA,NA,NA,NA,NA,NA
"66","atl","depth","depth_range","Stylopathes columnaris",340.25,2.74468406327689,NA,NA,NA,NA,NA,NA,NA
"67","atl","depth","depth_planar_range","Tanacetipathes barbadensis",146.5,13.3642118378667,NA,NA,NA,NA,NA,NA,NA
"68","atl","depth","depth_range","Tanacetipathes barbadensis",146.5,2.44247976906445,NA,NA,NA,NA,NA,NA,NA
"69","atl","depth","depth_planar_range","Tanacetipathes hirta",214.67,13.4264271248388,NA,NA,NA,NA,NA,NA,NA
"70","atl","depth","depth_range","Tanacetipathes hirta",214.67,2.60709027719158,NA,NA,NA,NA,NA,NA,NA
"71","atl","depth","depth_planar_range","Tanacetipathes spinescens",90,14.0080637850191,NA,NA,NA,NA,NA,NA,NA
"72","atl","depth","depth_range","Tanacetipathes spinescens",90,2.14612803567824,NA,NA,NA,NA,NA,NA,NA
"73","atl","depth","depth_planar_range","Tanacetipathes tanacetum",659.5,13.59300050617,NA,NA,NA,NA,NA,NA,NA
"74","atl","depth","depth_range","Tanacetipathes tanacetum",659.5,3.10277661488344,NA,NA,NA,NA,NA,NA,NA
"75","atl","depth","depth_planar_range","Tanacetipathes thamnea",284.4,13.4297356034764,NA,NA,NA,NA,NA,NA,NA
"76","atl","depth","depth_range","Tanacetipathes thamnea",284.4,2.7394141026987,NA,NA,NA,NA,NA,NA,NA
