target_fid,rich_2d,x,y,depth
1356,1,86.5,-58.5,4601.25
1357,1,87.5,-58.5,4798.25
1358,1,88.5,-58.5,4693
1359,1,89.5,-58.5,4571
1360,1,90.5,-58.5,4410.5
1361,1,91.5,-58.5,4461.25
1362,1,92.5,-58.5,4463.25
1363,1,93.5,-58.5,4472
1364,1,94.5,-58.5,4528.5
1365,1,95.5,-58.5,4459
1366,1,96.5,-58.5,3808.5
1367,1,97.5,-58.5,4292.5
1368,1,98.5,-58.5,4275.75
1369,1,99.5,-58.5,4242.75
1370,1,100.5,-58.5,4327
1371,1,101.5,-58.5,4255.75
1372,1,102.5,-58.5,4249
1373,1,103.5,-58.5,4419.75
1374,1,104.5,-58.5,4412.75
1375,1,105.5,-58.5,4584.5
1376,1,106.5,-58.5,4560.25
1377,1,107.5,-58.5,4421.25
1378,1,108.5,-58.5,4410.75
1379,1,109.5,-58.5,4502.5
1380,1,110.5,-58.5,4491
1381,1,111.5,-58.5,4405
1382,1,112.5,-58.5,4484.75
1383,1,113.5,-58.5,4504.25
1384,1,114.5,-58.5,4498
1385,1,115.5,-58.5,4507.25
1386,1,116.5,-58.5,4507
1387,1,117.5,-58.5,4547
1388,1,118.5,-58.5,4596
1389,1,119.5,-58.5,4591
1390,1,120.5,-58.5,4567
1391,1,121.5,-58.5,4586.25
1392,1,122.5,-58.5,4597.5
1393,1,123.5,-58.5,4609
1394,1,124.5,-58.5,4597.25
1395,1,125.5,-58.5,4633.75
1396,1,126.5,-58.5,4680
1397,1,127.5,-58.5,4664.25
1398,1,128.5,-58.5,4690
1399,1,129.5,-58.5,4679
1400,1,130.5,-58.5,4680
1401,1,131.5,-58.5,4682.75
1402,1,132.5,-58.5,4631.5
1403,1,133.5,-58.5,4510.75
1404,1,134.5,-58.5,4562.25
1424,1,25.5,-57.5,5029.75
1425,1,26.5,-57.5,5074.25
1436,1,37.5,-57.5,5266.25
1437,1,38.5,-57.5,5207.5
1439,1,40.5,-57.5,5114.5
1440,1,41.5,-57.5,5203.25
1441,1,42.5,-57.5,5269.5
1442,1,43.5,-57.5,5276.5
1444,1,45.5,-57.5,5312.75
1450,1,51.5,-57.5,5314.25
1452,1,53.5,-57.5,5244.25
1453,1,54.5,-57.5,5222.25
1454,1,55.5,-57.5,5150.25
1455,1,56.5,-57.5,5032
1456,1,57.5,-57.5,5122.75
1457,1,58.5,-57.5,5072
1458,1,59.5,-57.5,5109
1459,1,60.5,-57.5,4760.5
1460,1,61.5,-57.5,4706.25
1461,1,62.5,-57.5,4696.75
1462,1,63.5,-57.5,4660.75
1463,1,64.5,-57.5,4487.25
1464,1,65.5,-57.5,4296
1465,1,66.5,-57.5,4803
1466,1,67.5,-57.5,4727.5
1467,1,68.5,-57.5,3775.000244
1468,1,69.5,-57.5,2566.25
1469,1,70.5,-57.5,2238.75
1470,1,71.5,-57.5,2842.75
1471,1,72.5,-57.5,3036
1472,1,73.5,-57.5,3522.5
1473,1,74.5,-57.5,3030.5
1474,1,75.5,-57.5,2677.75
1475,1,76.5,-57.5,2090.25
1476,1,77.5,-57.5,2238.25
1477,1,78.5,-57.5,1706.25
1478,1,79.5,-57.5,1662
1479,1,80.5,-57.5,1858.5
1480,1,81.5,-57.5,2347.75
1481,1,82.5,-57.5,3860.249756
1482,1,83.5,-57.5,4508.5
1483,1,84.5,-57.5,4612.5
1484,1,85.5,-57.5,4719
1485,1,86.5,-57.5,4874
1486,1,87.5,-57.5,4799.25
1487,1,88.5,-57.5,4623.75
1488,1,89.5,-57.5,4483.75
1489,1,90.5,-57.5,4366.25
1490,1,91.5,-57.5,4337
1491,1,92.5,-57.5,4029.75
1492,1,93.5,-57.5,4057.5
1493,1,94.5,-57.5,3977.25
1494,1,95.5,-57.5,4039.25
1495,1,96.5,-57.5,4200.75
1496,1,97.5,-57.5,4238
1497,1,98.5,-57.5,4603.25
1498,1,99.5,-57.5,4455.5
1499,1,100.5,-57.5,3935.750244
1500,1,101.5,-57.5,4287
1501,1,102.5,-57.5,4387
1502,1,103.5,-57.5,4646
1503,1,104.5,-57.5,4407.5
1504,1,105.5,-57.5,4452.25
1505,1,106.5,-57.5,4259
1506,1,107.5,-57.5,4200.5
1507,1,108.5,-57.5,4288.5
1508,1,109.5,-57.5,4445.25
1509,1,110.5,-57.5,4252.25
1510,1,111.5,-57.5,4325.75
1511,1,112.5,-57.5,4526.25
1512,1,113.5,-57.5,4538.25
1513,1,114.5,-57.5,4551.25
1514,1,115.5,-57.5,4640
1515,1,116.5,-57.5,4528.75
1516,1,117.5,-57.5,4573.75
1517,1,118.5,-57.5,4580
1518,1,119.5,-57.5,4577.5
1519,1,120.5,-57.5,4644.5
1520,1,121.5,-57.5,4712.25
1521,1,122.5,-57.5,4766.25
1522,1,123.5,-57.5,4769.25
1523,1,124.5,-57.5,4738.75
1524,1,125.5,-57.5,4675.25
1525,1,126.5,-57.5,4660
1526,1,127.5,-57.5,4655.75
1527,1,128.5,-57.5,4712
1528,1,129.5,-57.5,4687
1529,1,130.5,-57.5,4681.25
1530,1,131.5,-57.5,4632
1531,1,132.5,-57.5,4575
1532,1,133.5,-57.5,4551.25
1533,1,134.5,-57.5,3855.249756
1534,1,135.5,-57.5,4185.25
1552,1,24.5,-56.5,5085.5
1560,1,32.5,-56.5,5331.25
1561,1,33.5,-56.5,5219.5
1564,1,36.5,-56.5,5237.5
1565,1,37.5,-56.5,5016.5
1566,1,38.5,-56.5,4846.75
1567,1,39.5,-56.5,5104.5
1568,1,40.5,-56.5,4993
1569,1,41.5,-56.5,4762.75
1570,1,42.5,-56.5,4625.25
1571,1,43.5,-56.5,4919.25
1572,1,44.5,-56.5,4953.75
1573,1,45.5,-56.5,4992
1574,1,46.5,-56.5,5173.75
1575,1,47.5,-56.5,5227.25
1581,1,53.5,-56.5,5286.75
1582,1,54.5,-56.5,5101.75
1583,1,55.5,-56.5,4892.5
1584,1,56.5,-56.5,4675.5
1585,1,57.5,-56.5,5139.75
1586,1,58.5,-56.5,4912.5
1587,1,59.5,-56.5,4864.5
1588,1,60.5,-56.5,4850.75
1589,1,61.5,-56.5,4751.5
1590,1,62.5,-56.5,4772.75
1591,1,63.5,-56.5,4900.25
1592,1,64.5,-56.5,4224.75
1593,1,65.5,-56.5,3156.25
1594,1,66.5,-56.5,1837.5
1595,1,67.5,-56.5,1049.499878
1596,1,68.5,-56.5,1458.5
1597,1,69.5,-56.5,3211.75
1598,1,70.5,-56.5,3021.75
1599,1,71.5,-56.5,2218
1600,1,72.5,-56.5,1705.5
1601,1,73.5,-56.5,2657.5
1602,1,74.5,-56.5,2807.75
1603,1,75.5,-56.5,2773.5
1604,1,76.5,-56.5,2383.5
1605,1,77.5,-56.5,2579.5
1606,1,78.5,-56.5,1897.75
1607,1,79.5,-56.5,2310
1608,1,80.5,-56.5,3623.25
1609,1,81.5,-56.5,4484.25
1610,1,82.5,-56.5,4565.25
1611,1,83.5,-56.5,4715.25
1612,1,84.5,-56.5,4492.5
1613,1,85.5,-56.5,4823
1614,1,86.5,-56.5,4609.5
1615,1,87.5,-56.5,4529
1616,1,88.5,-56.5,4574.75
1617,1,89.5,-56.5,4087.75
1618,1,90.5,-56.5,3787
1619,1,91.5,-56.5,3964.5
1620,1,92.5,-56.5,4132
1621,1,93.5,-56.5,3965.25
1622,1,94.5,-56.5,4385.75
1623,1,95.5,-56.5,4393
1624,1,96.5,-56.5,4007.5
1625,1,97.5,-56.5,4195.5
1626,1,98.5,-56.5,4901.75
1627,1,99.5,-56.5,4240.25
1628,1,100.5,-56.5,4200.25
1629,1,101.5,-56.5,3466.5
1630,1,102.5,-56.5,4076
1631,1,103.5,-56.5,4283.75
1632,1,104.5,-56.5,4122
1633,1,105.5,-56.5,4235.5
1634,1,106.5,-56.5,4282.25
1635,1,107.5,-56.5,4242.75
1636,1,108.5,-56.5,4136.75
1637,1,109.5,-56.5,4296.25
1638,1,110.5,-56.5,4431.5
1639,1,111.5,-56.5,4390
1640,1,112.5,-56.5,4503
1641,1,113.5,-56.5,4477.25
1642,1,114.5,-56.5,4365.25
1643,1,115.5,-56.5,4455.25
1644,1,116.5,-56.5,4444.5
1645,1,117.5,-56.5,4435.25
1646,1,118.5,-56.5,4479
1647,1,119.5,-56.5,4486
1648,1,120.5,-56.5,4643.5
1649,1,121.5,-56.5,4678
1650,1,122.5,-56.5,4723.25
1651,1,123.5,-56.5,4760.25
1652,1,124.5,-56.5,4786.5
1653,1,125.5,-56.5,4717.75
1654,1,126.5,-56.5,4774
1655,1,127.5,-56.5,4694
1656,1,128.5,-56.5,4694
1657,1,129.5,-56.5,4600.75
1658,1,130.5,-56.5,4613.75
1659,1,131.5,-56.5,4515.5
1660,1,132.5,-56.5,4397
1661,1,133.5,-56.5,4097.25
1662,1,134.5,-56.5,4199
1663,1,135.5,-56.5,3811.75
1664,1,136.5,-56.5,3726.000244
1681,1,24.5,-55.5,4672
1683,1,26.5,-55.5,4880.5
1693,1,36.5,-55.5,5268.5
1694,1,37.5,-55.5,4583.5
1695,1,38.5,-55.5,4238.5
1696,1,39.5,-55.5,3654
1697,1,40.5,-55.5,4141.5
1698,1,41.5,-55.5,4611
1699,1,42.5,-55.5,4508
1700,1,43.5,-55.5,4462.25
1701,1,44.5,-55.5,4823.75
1702,1,45.5,-55.5,4621.5
1703,1,46.5,-55.5,4809.75
1704,1,47.5,-55.5,5024
1705,1,48.5,-55.5,5290.25
1706,1,49.5,-55.5,5202.75
1708,1,51.5,-55.5,4969.25
1709,1,52.5,-55.5,5237
1710,1,53.5,-55.5,5271.75
1711,1,54.5,-55.5,5103.75
1712,1,55.5,-55.5,4658.750488
1713,1,56.5,-55.5,4502.25
1714,1,57.5,-55.5,4547.5
1715,1,58.5,-55.5,4400.25
1716,1,59.5,-55.5,4630.75
1717,1,60.5,-55.5,4795.5
1718,1,61.5,-55.5,4707.25
1719,1,62.5,-55.5,4838.25
1720,1,63.5,-55.5,4251.25
1721,1,64.5,-55.5,3910.25
1722,1,65.5,-55.5,2639
1723,1,66.5,-55.5,2630.25
1724,1,67.5,-55.5,4195
1725,1,68.5,-55.5,4142
1726,1,69.5,-55.5,4274.25
1727,1,70.5,-55.5,4071.5
1728,1,71.5,-55.5,3940.75
1729,1,72.5,-55.5,3566.25
1730,1,73.5,-55.5,3064.25
1731,1,74.5,-55.5,3101.25
1732,1,75.5,-55.5,2597
1733,1,76.5,-55.5,1862.75
1734,1,77.5,-55.5,2461.249756
1735,1,78.5,-55.5,2325.25
1736,1,79.5,-55.5,2513.75
1737,1,80.5,-55.5,3601.5
1738,1,81.5,-55.5,4483.25
1739,1,82.5,-55.5,4856.75
1740,1,83.5,-55.5,4041.499756
1741,1,84.5,-55.5,4815
1742,1,85.5,-55.5,4788.25
1743,1,86.5,-55.5,4845
1744,1,87.5,-55.5,4553.5
1745,1,88.5,-55.5,4581.75
1746,1,89.5,-55.5,4374.5
1747,1,90.5,-55.5,4278
1748,1,91.5,-55.5,4299.5
1749,1,92.5,-55.5,4254
1750,1,93.5,-55.5,4237
1751,1,94.5,-55.5,4307.25
1752,1,95.5,-55.5,4456
1753,1,96.5,-55.5,4064.75
1754,1,97.5,-55.5,3807
1755,1,98.5,-55.5,4062.5
1756,1,99.5,-55.5,4121.5
1757,1,100.5,-55.5,3976.75
1758,1,101.5,-55.5,3878.25
1759,1,102.5,-55.5,3629
1760,1,103.5,-55.5,4171.75
1761,1,104.5,-55.5,4448.5
1762,1,105.5,-55.5,3816.75
1763,1,106.5,-55.5,3832.25
1764,1,107.5,-55.5,4254
1765,1,108.5,-55.5,3731.75
1766,1,109.5,-55.5,3895
1767,1,110.5,-55.5,4057.000244
1768,1,111.5,-55.5,4225
1769,1,112.5,-55.5,4362.5
1770,1,113.5,-55.5,4736.5
1771,1,114.5,-55.5,4336.5
1772,1,115.5,-55.5,4570.75
1773,1,116.5,-55.5,4597.5
1774,1,117.5,-55.5,4388.25
1775,1,118.5,-55.5,4459.5
1776,1,119.5,-55.5,4482.25
1777,1,120.5,-55.5,4411.25
1778,1,121.5,-55.5,4505
1779,1,122.5,-55.5,4634.75
1780,1,123.5,-55.5,4644.25
1781,1,124.5,-55.5,4666
1782,1,125.5,-55.5,4632.75
1783,1,126.5,-55.5,4547.5
1784,1,127.5,-55.5,4648.5
1785,1,128.5,-55.5,4471.25
1786,1,129.5,-55.5,4322.5
1787,1,130.5,-55.5,4202.25
1788,1,131.5,-55.5,4039.25
1789,1,132.5,-55.5,4311
1790,1,133.5,-55.5,3530.000244
1791,1,134.5,-55.5,3746.500488
1792,1,135.5,-55.5,3771.25
1793,1,136.5,-55.5,3922.75
1794,1,137.5,-55.5,4166.5
1795,1,138.5,-55.5,3858.5
1811,1,25.5,-54.5,4344
1814,1,28.5,-54.5,5329
1821,1,35.5,-54.5,4980.75
1822,1,36.5,-54.5,4853.75
1823,1,37.5,-54.5,4602.75
1824,1,38.5,-54.5,3639.25
1825,1,39.5,-54.5,3349.499756
1826,1,40.5,-54.5,3003.25
1827,1,41.5,-54.5,3345.75
1828,1,42.5,-54.5,3554.5
1829,1,43.5,-54.5,4048.75
1830,1,44.5,-54.5,4063.75
1831,1,45.5,-54.5,3830.25
1832,1,46.5,-54.5,4271
1833,1,47.5,-54.5,4493
1834,1,48.5,-54.5,4781.75
1835,1,49.5,-54.5,2057.000732
1836,1,50.5,-54.5,1107.499878
1837,1,51.5,-54.5,1559.75
1838,1,52.5,-54.5,4146
1839,1,53.5,-54.5,4299.5
1840,1,54.5,-54.5,4862.5
1841,1,55.5,-54.5,4845.75
1842,1,56.5,-54.5,4685
1843,1,57.5,-54.5,4625.25
1844,1,58.5,-54.5,4678.000488
1845,1,59.5,-54.5,4483.750488
1846,1,60.5,-54.5,4776
1847,1,61.5,-54.5,4618.75
1848,1,62.5,-54.5,4757.25
1849,1,63.5,-54.5,4698.5
1850,1,64.5,-54.5,4125.25
1851,1,65.5,-54.5,4460.75
1852,1,66.5,-54.5,4405.75
1853,1,67.5,-54.5,4311.25
1854,1,68.5,-54.5,4306.25
1855,1,69.5,-54.5,3958
1856,1,70.5,-54.5,3350.75
1857,1,71.5,-54.5,3241.5
1858,1,72.5,-54.5,3175.25
1859,1,73.5,-54.5,1957
1860,1,74.5,-54.5,1312.25
1861,1,75.5,-54.5,1333.25
1862,1,76.5,-54.5,1418
1863,1,77.5,-54.5,1864.75
1864,1,78.5,-54.5,2721.25
1865,1,79.5,-54.5,3641.249756
1866,1,80.5,-54.5,3822.75
1867,1,81.5,-54.5,4122.75
1868,1,82.5,-54.5,4096
1869,1,83.5,-54.5,5035.25
1870,1,84.5,-54.5,4281
1871,1,85.5,-54.5,4798
1872,1,86.5,-54.5,4518.5
1873,1,87.5,-54.5,4674
1874,1,88.5,-54.5,4521.25
1875,1,89.5,-54.5,4639
1876,1,90.5,-54.5,4561.75
1877,1,91.5,-54.5,4336.5
1878,1,92.5,-54.5,4321.25
1879,1,93.5,-54.5,4296
1880,1,94.5,-54.5,4148
1881,1,95.5,-54.5,4077.5
1882,1,96.5,-54.5,3663.5
1883,1,97.5,-54.5,3596.5
1884,1,98.5,-54.5,4090.750244
1885,1,99.5,-54.5,3879.5
1886,1,100.5,-54.5,3709.75
1887,1,101.5,-54.5,3593
1888,1,102.5,-54.5,3837.75
1889,1,103.5,-54.5,3724.75
1890,1,104.5,-54.5,3924.75
1891,1,105.5,-54.5,3859
1892,1,106.5,-54.5,4074.999756
1893,1,107.5,-54.5,3702
1894,1,108.5,-54.5,4088
1895,1,109.5,-54.5,3894.5
1896,1,110.5,-54.5,3811.5
1897,1,111.5,-54.5,3769.75
1898,1,112.5,-54.5,4004.5
1899,1,113.5,-54.5,4067.25
1900,1,114.5,-54.5,4304
1901,1,115.5,-54.5,4267.25
1902,1,116.5,-54.5,4222.75
1903,1,117.5,-54.5,4133
1904,1,118.5,-54.5,4099.5
1905,1,119.5,-54.5,4293.75
1906,1,120.5,-54.5,4278.5
1907,1,121.5,-54.5,4248
1908,1,122.5,-54.5,4328.25
1909,1,123.5,-54.5,4530.25
1910,1,124.5,-54.5,4695.25
1911,1,125.5,-54.5,4669.25
1912,1,126.5,-54.5,4529.75
1913,1,127.5,-54.5,4412
1914,1,128.5,-54.5,4274
1915,1,129.5,-54.5,4428
1916,1,130.5,-54.5,3976.75
1917,1,131.5,-54.5,4125.75
1918,1,132.5,-54.5,3998.000244
1919,1,133.5,-54.5,3553.000244
1920,1,134.5,-54.5,4047.5
1921,1,135.5,-54.5,4000
1922,1,136.5,-54.5,3801.25
1923,1,137.5,-54.5,3800.5
1924,1,138.5,-54.5,3617.750244
1925,1,139.5,-54.5,4387.75
1940,1,25.5,-53.5,2960.499756
1941,1,26.5,-53.5,4028.5
1942,1,27.5,-53.5,4513
1943,1,28.5,-53.5,4888.25
1944,1,29.5,-53.5,5172
1947,1,32.5,-53.5,5325.5
1949,1,34.5,-53.5,5317
1950,1,35.5,-53.5,4185.249512
1951,1,36.5,-53.5,4730.5
1952,1,37.5,-53.5,4513.25
1953,1,38.5,-53.5,3984.75
1954,1,39.5,-53.5,3180.75
1955,1,40.5,-53.5,2820.25
1956,1,41.5,-53.5,2971
1957,1,42.5,-53.5,3085.75
1958,1,43.5,-53.5,3040.75
1960,1,45.5,-53.5,1485.500732
1961,1,46.5,-53.5,3404
1962,1,47.5,-53.5,4193
1963,1,48.5,-53.5,2485.25
1964,1,49.5,-53.5,4295.75
1965,1,50.5,-53.5,4039.25
1966,1,51.5,-53.5,3851.25
1967,1,52.5,-53.5,3200.500244
1968,1,53.5,-53.5,4246.5
1969,1,54.5,-53.5,4695.25
1970,1,55.5,-53.5,4608.25
1971,1,56.5,-53.5,4498.750488
1972,1,57.5,-53.5,4288.5
1973,1,58.5,-53.5,5127.25
1974,1,59.5,-53.5,5181.75
1975,1,60.5,-53.5,4743.75
1976,1,61.5,-53.5,4841.25
1977,1,62.5,-53.5,4744.5
1978,1,63.5,-53.5,4685.75
1979,1,64.5,-53.5,4612.25
1980,1,65.5,-53.5,4492
1981,1,66.5,-53.5,4544
1982,1,67.5,-53.5,4399.5
1983,1,68.5,-53.5,4207.5
1984,1,69.5,-53.5,4140.75
1985,1,70.5,-53.5,3596.5
1986,1,71.5,-53.5,1829.250122
1987,1,72.5,-53.5,1038
1988,1,73.5,-53.5,1658.25
1989,1,74.5,-53.5,1462.75
1990,1,75.5,-53.5,1120.75
1991,1,76.5,-53.5,1475.25
1992,1,77.5,-53.5,1430.999634
1993,1,78.5,-53.5,2282.5
1994,1,79.5,-53.5,3761.75
1995,1,80.5,-53.5,2702.5
1996,1,81.5,-53.5,1529.999756
1997,1,82.5,-53.5,2293.5
1998,1,83.5,-53.5,3785.250244
1999,1,84.5,-53.5,4728.5
2000,1,85.5,-53.5,4666
2001,1,86.5,-53.5,4818.75
2002,1,87.5,-53.5,4415.25
2003,1,88.5,-53.5,4495.25
2004,1,89.5,-53.5,4156.5
2005,1,90.5,-53.5,4128.25
2006,1,91.5,-53.5,4243
2007,1,92.5,-53.5,4437.75
2008,1,93.5,-53.5,4238.75
2009,1,94.5,-53.5,3881
2010,1,95.5,-53.5,3869.250244
2011,1,96.5,-53.5,4051
2012,1,97.5,-53.5,3992.75
2013,1,98.5,-53.5,3796.75
2014,1,99.5,-53.5,3910.5
2015,1,100.5,-53.5,3644.75
2016,1,101.5,-53.5,3686.25
2017,1,102.5,-53.5,3890
2018,1,103.5,-53.5,4166.5
2019,1,104.5,-53.5,3906.000244
2020,1,105.5,-53.5,3727.25
2021,1,106.5,-53.5,3855
2022,1,107.5,-53.5,3756.25
2023,1,108.5,-53.5,3802.5
2024,1,109.5,-53.5,3475
2025,1,110.5,-53.5,3575.75
2026,1,111.5,-53.5,3802.499756
2027,1,112.5,-53.5,4018.5
2028,1,113.5,-53.5,3705.25
2029,1,114.5,-53.5,4172.25
2030,1,115.5,-53.5,3983.75
2031,1,116.5,-53.5,4015.5
2032,1,117.5,-53.5,3863.500244
2033,1,118.5,-53.5,4425.75
2034,1,119.5,-53.5,3857.25
2035,1,120.5,-53.5,3690.75
2036,1,121.5,-53.5,4097.5
2037,1,122.5,-53.5,4739.5
2038,1,123.5,-53.5,4622.5
2039,1,124.5,-53.5,4498.25
2040,1,125.5,-53.5,4510.5
2041,1,126.5,-53.5,4427
2042,1,127.5,-53.5,4089.25
2043,1,128.5,-53.5,4410
2044,1,129.5,-53.5,4338.25
2045,1,130.5,-53.5,3869.25
2046,1,131.5,-53.5,3930.500244
2047,1,132.5,-53.5,3843.75
2048,1,133.5,-53.5,3681.25
2049,1,134.5,-53.5,3859.75
2050,1,135.5,-53.5,3712.75
2051,1,136.5,-53.5,3727
2052,1,137.5,-53.5,3713.500244
2053,1,138.5,-53.5,3747.749756
2054,1,139.5,-53.5,3700.000244
2055,1,140.5,-53.5,3192.75
2069,1,25.5,-52.5,3956
2070,1,26.5,-52.5,3692.750244
2071,1,27.5,-52.5,2987
2072,1,28.5,-52.5,4378.25
2073,1,29.5,-52.5,4972
2074,1,30.5,-52.5,5069.249512
2078,1,34.5,-52.5,5122
2079,1,35.5,-52.5,4178
2080,1,36.5,-52.5,4405.5
2081,1,37.5,-52.5,4431
2082,1,38.5,-52.5,4115.5
2083,1,39.5,-52.5,3504.25
2084,1,40.5,-52.5,2907.5
2085,1,41.5,-52.5,1117.5
2086,1,42.5,-52.5,2781.75
2087,1,43.5,-52.5,2716.25
2088,1,44.5,-52.5,1648.999756
2089,1,45.5,-52.5,3301.5
2090,1,46.5,-52.5,3305.75
2091,1,47.5,-52.5,3926
2092,1,48.5,-52.5,4313.5
2093,1,49.5,-52.5,4539.25
2094,1,50.5,-52.5,2152.250732
2095,1,51.5,-52.5,5296.5
2096,1,52.5,-52.5,4542.25
2097,1,53.5,-52.5,4261.75
2098,1,54.5,-52.5,4484.5
2099,1,55.5,-52.5,4612.25
2100,1,56.5,-52.5,4490
2101,1,57.5,-52.5,4901
2102,1,58.5,-52.5,4711.75
2103,1,59.5,-52.5,4905.25
2104,1,60.5,-52.5,4860
2105,1,61.5,-52.5,4457.5
2106,1,62.5,-52.5,4830.25
2107,1,63.5,-52.5,4593.5
2108,1,64.5,-52.5,4644
2109,1,65.5,-52.5,4594
2110,1,66.5,-52.5,4342.75
2111,1,67.5,-52.5,4486.75
2112,1,68.5,-52.5,3989.75
2113,1,69.5,-52.5,3764
2114,1,70.5,-52.5,3077.25
2115,1,71.5,-52.5,2144.000244
2119,1,75.5,-52.5,554
2120,1,76.5,-52.5,708.000061
2121,1,77.5,-52.5,1103.25
2122,1,78.5,-52.5,2245.999756
2123,1,79.5,-52.5,4050.25
2124,1,80.5,-52.5,3869.75
2125,1,81.5,-52.5,3844.75
2126,1,82.5,-52.5,4015
2127,1,83.5,-52.5,4489
2128,1,84.5,-52.5,4256.25
2129,1,85.5,-52.5,4449.25
2130,1,86.5,-52.5,4623.75
2131,1,87.5,-52.5,4449
2132,1,88.5,-52.5,4526
2133,1,89.5,-52.5,4530.25
2134,1,90.5,-52.5,3899.250244
2135,1,91.5,-52.5,3759.5
2136,1,92.5,-52.5,4339.25
2137,1,93.5,-52.5,4142.5
2138,1,94.5,-52.5,4124.75
2139,1,95.5,-52.5,3668.25
2140,1,96.5,-52.5,3946.5
2141,1,97.5,-52.5,3941.5
2142,1,98.5,-52.5,3929.75
2143,1,99.5,-52.5,3697.75
2144,1,100.5,-52.5,3882.5
2145,1,101.5,-52.5,3336
2146,1,102.5,-52.5,3618.5
2147,1,103.5,-52.5,3578.5
2148,1,104.5,-52.5,3318.75
2149,1,105.5,-52.5,3472
2150,1,106.5,-52.5,3745.25
2151,1,107.5,-52.5,3679.75
2152,1,108.5,-52.5,3510.75
2153,1,109.5,-52.5,3492.75
2154,1,110.5,-52.5,3257.25
2155,1,111.5,-52.5,3618
2156,1,112.5,-52.5,3656
2157,1,113.5,-52.5,3614
2158,1,114.5,-52.5,3792.75
2159,1,115.5,-52.5,3861.75
2160,1,116.5,-52.5,4259.5
2161,1,117.5,-52.5,4327.75
2162,1,118.5,-52.5,4527
2163,1,119.5,-52.5,5014.000488
2164,1,120.5,-52.5,4450.25
2165,1,121.5,-52.5,4471.25
2166,1,122.5,-52.5,4585.75
2167,1,123.5,-52.5,4194.25
2168,1,124.5,-52.5,4155.25
2169,1,125.5,-52.5,4240.5
2170,1,126.5,-52.5,4333.5
2171,1,127.5,-52.5,4095.75
2172,1,128.5,-52.5,3935.75
2173,1,129.5,-52.5,3772.5
2174,1,130.5,-52.5,4003.5
2175,1,131.5,-52.5,3630.25
2176,1,132.5,-52.5,3604.5
2177,1,133.5,-52.5,3587.750244
2178,1,134.5,-52.5,3601.75
2179,1,135.5,-52.5,3509.5
2180,1,136.5,-52.5,2725.500244
2181,1,137.5,-52.5,3327.25
2182,1,138.5,-52.5,2117.499268
2183,1,139.5,-52.5,2182.749756
2184,1,140.5,-52.5,3089.5
2185,1,141.5,-52.5,3087.5
2199,1,26.5,-51.5,3894.499512
2200,1,27.5,-51.5,3316.000244
2201,1,28.5,-51.5,5149.499512
2202,1,29.5,-51.5,4510.250488
2203,1,30.5,-51.5,4267
2204,1,31.5,-51.5,4749
2206,1,33.5,-51.5,5013.25
2207,1,34.5,-51.5,4937.25
2208,1,35.5,-51.5,4760.25
2209,1,36.5,-51.5,4855.5
2210,1,37.5,-51.5,4374.5
2211,1,38.5,-51.5,4192.75
2212,1,39.5,-51.5,3401.75
2213,1,40.5,-51.5,3373
2214,1,41.5,-51.5,3114
2215,1,42.5,-51.5,2986.5
2216,1,43.5,-51.5,2859.75
2217,1,44.5,-51.5,3088
2218,1,45.5,-51.5,3763
2219,1,46.5,-51.5,4027
2220,1,47.5,-51.5,4326.75
2221,1,48.5,-51.5,4548.5
2222,1,49.5,-51.5,4618.75
2223,1,50.5,-51.5,4754.5
2224,1,51.5,-51.5,4673
2225,1,52.5,-51.5,4444.25
2226,1,53.5,-51.5,4466.25
2227,1,54.5,-51.5,4052.750244
2228,1,55.5,-51.5,3940.75
2229,1,56.5,-51.5,4268.25
2230,1,57.5,-51.5,4614.5
2231,1,58.5,-51.5,4826
2232,1,59.5,-51.5,4556.25
2233,1,60.5,-51.5,4706.75
2234,1,61.5,-51.5,4418.5
2235,1,62.5,-51.5,4199.25
2236,1,63.5,-51.5,4404.5
2237,1,64.5,-51.5,4193
2238,1,65.5,-51.5,3705.25
2239,1,66.5,-51.5,3281.750244
2240,1,67.5,-51.5,2547.250244
2241,1,68.5,-51.5,2786.5
2242,1,69.5,-51.5,2112.500244
2244,1,71.5,-51.5,1333.000122
2245,1,72.5,-51.5,749.25
2246,1,73.5,-51.5,521.75
2248,1,75.5,-51.5,644.249939
2249,1,76.5,-51.5,3260.749756
2250,1,77.5,-51.5,3045.25
2251,1,78.5,-51.5,3538
2252,1,79.5,-51.5,3763
2253,1,80.5,-51.5,3868.75
2254,1,81.5,-51.5,3927.25
2255,1,82.5,-51.5,4125
2256,1,83.5,-51.5,4204
2257,1,84.5,-51.5,4279.5
2258,1,85.5,-51.5,4125
2259,1,86.5,-51.5,4368
2260,1,87.5,-51.5,4674
2261,1,88.5,-51.5,4183.25
2262,1,89.5,-51.5,3982
2263,1,90.5,-51.5,3747
2264,1,91.5,-51.5,3773.25
2265,1,92.5,-51.5,3960.000244
2266,1,93.5,-51.5,3963.999756
2267,1,94.5,-51.5,4071
2268,1,95.5,-51.5,3850
2269,1,96.5,-51.5,3661.250244
2270,1,97.5,-51.5,3657.75
2271,1,98.5,-51.5,3724.75
2272,1,99.5,-51.5,3839.250244
2273,1,100.5,-51.5,3510.5
2274,1,101.5,-51.5,3526.249756
2275,1,102.5,-51.5,3583.25
2276,1,103.5,-51.5,3320
2277,1,104.5,-51.5,3401.499756
