rich_geog,x_exact,y_exact,depth_geog
1,88.5,-19.5,3237.500244
1,89.5,-19.5,4444.5
1,90.5,-19.5,4812.000488
1,91.5,-19.5,5048.25
1,92.5,-19.5,5129.500488
1,93.5,-19.5,5264.5
1,94.5,-19.5,5296.5
1,95.5,-19.5,5243.75
1,96.5,-19.5,5613.5
1,97.5,-19.5,5644.5
1,98.5,-19.5,6222.5
1,99.5,-19.5,5842.750488
1,100.5,-19.5,5983.5
1,101.5,-19.5,5994.25
1,102.5,-19.5,5849.5
1,103.5,-19.5,5563.249512
1,104.5,-19.5,5575.5
1,105.5,-19.5,5564.249512
1,106.5,-19.5,5571.75
1,107.5,-19.5,5393
1,108.5,-19.5,5123.75
1,109.5,-19.5,4178.75
1,110.5,-19.5,4098.749512
1,111.5,-19.5,2705.750244
1,112.5,-19.5,1529.25
1,113.5,-19.5,1012.75
1,114.5,-19.5,1387.75
1,115.5,-19.5,475
1,116.5,-19.5,82
1,117.5,-19.5,69.25
1,118.5,-19.5,43.75000763
1,119.5,-19.5,33.24999619
1,120.5,-19.5,22.5
1,121.5,-19.5,0
1,122.5,-19.5,0
1,123.5,-19.5,0
1,124.5,-19.5,0
1,125.5,-19.5,0
1,126.5,-19.5,0
1,127.5,-19.5,0
1,128.5,-19.5,0
1,129.5,-19.5,0
1,130.5,-19.5,0
NA,131.5,-19.5,0
NA,132.5,-19.5,0
NA,133.5,-19.5,0
NA,134.5,-19.5,0
NA,135.5,-19.5,0
NA,136.5,-19.5,0
NA,137.5,-19.5,0
NA,138.5,-19.5,0
NA,139.5,-19.5,0
NA,140.5,-19.5,0
NA,141.5,-19.5,0
NA,142.5,-19.5,0
NA,143.5,-19.5,0
NA,144.5,-19.5,0
NA,145.5,-19.5,0
NA,146.5,-19.5,0
NA,147.5,-19.5,0
NA,148.5,-19.5,48.5
NA,20.5,-18.5,0
NA,21.5,-18.5,0
NA,22.5,-18.5,0
NA,23.5,-18.5,0
NA,24.5,-18.5,0
NA,25.5,-18.5,0
NA,26.5,-18.5,0
NA,27.5,-18.5,0
NA,28.5,-18.5,0
NA,29.5,-18.5,0
NA,30.5,-18.5,0
NA,31.5,-18.5,0
NA,32.5,-18.5,0
NA,33.5,-18.5,0
NA,34.5,-18.5,0
2,35.5,-18.5,0
2,35.5,-18.5,0
2,36.5,-18.5,0
2,36.5,-18.5,0
1,37.5,-18.5,683.499939
1,38.5,-18.5,1908
1,39.5,-18.5,2471.5
1,40.5,-18.5,2568.25
1,41.5,-18.5,1783.000244
2,42.5,-18.5,2079
2,42.5,-18.5,2079
2,43.5,-18.5,1495
2,43.5,-18.5,1495
2,44.5,-18.5,0
2,44.5,-18.5,0
2,45.5,-18.5,0
2,45.5,-18.5,0
2,46.5,-18.5,0
2,46.5,-18.5,0
2,47.5,-18.5,0
2,47.5,-18.5,0
2,48.5,-18.5,0
2,48.5,-18.5,0
2,49.5,-18.5,801.7495117
2,49.5,-18.5,801.7495117
2,50.5,-18.5,4335.25
2,50.5,-18.5,4335.25
2,51.5,-18.5,4860.25
2,51.5,-18.5,4860.25
2,52.5,-18.5,5060.75
2,52.5,-18.5,5060.75
2,53.5,-18.5,4866.75
2,53.5,-18.5,4866.75
2,54.5,-18.5,4686.25
2,54.5,-18.5,4686.25
2,55.5,-18.5,4636.25
2,55.5,-18.5,4636.25
2,56.5,-18.5,4424.5
2,56.5,-18.5,4424.5
2,57.5,-18.5,3109.750244
2,57.5,-18.5,3109.750244
3,58.5,-18.5,1525.749878
3,58.5,-18.5,1525.749878
3,58.5,-18.5,1525.749878
3,59.5,-18.5,3929.249512
3,59.5,-18.5,3929.249512
3,59.5,-18.5,3929.249512
3,60.5,-18.5,4116
3,60.5,-18.5,4116
3,60.5,-18.5,4116
3,61.5,-18.5,4333.5
3,61.5,-18.5,4333.5
3,61.5,-18.5,4333.5
3,62.5,-18.5,3772.749756
3,62.5,-18.5,3772.749756
3,62.5,-18.5,3772.749756
3,63.5,-18.5,3878.500244
3,63.5,-18.5,3878.500244
3,63.5,-18.5,3878.500244
3,64.5,-18.5,3517
3,64.5,-18.5,3517
3,64.5,-18.5,3517
3,65.5,-18.5,2993.250488
3,65.5,-18.5,2993.250488
3,65.5,-18.5,2993.250488
3,66.5,-18.5,2960
3,66.5,-18.5,2960
3,66.5,-18.5,2960
3,67.5,-18.5,3012
3,67.5,-18.5,3012
3,67.5,-18.5,3012
3,68.5,-18.5,3168
3,68.5,-18.5,3168
3,68.5,-18.5,3168
3,69.5,-18.5,4014.499756
3,69.5,-18.5,4014.499756
3,69.5,-18.5,4014.499756
3,70.5,-18.5,3860
3,70.5,-18.5,3860
3,70.5,-18.5,3860
3,71.5,-18.5,4240.999512
3,71.5,-18.5,4240.999512
3,71.5,-18.5,4240.999512
3,72.5,-18.5,4034
3,72.5,-18.5,4034
3,72.5,-18.5,4034
3,73.5,-18.5,4433.750488
3,73.5,-18.5,4433.750488
3,73.5,-18.5,4433.750488
3,74.5,-18.5,4882
3,74.5,-18.5,4882
3,74.5,-18.5,4882
2,75.5,-18.5,4125.25
2,75.5,-18.5,4125.25
2,76.5,-18.5,5070.25
2,76.5,-18.5,5070.25
1,77.5,-18.5,4936.25
1,78.5,-18.5,5418.25
1,79.5,-18.5,5022
1,80.5,-18.5,5102.25
1,81.5,-18.5,5178
1,82.5,-18.5,5225
1,83.5,-18.5,5233
1,84.5,-18.5,4675.25
1,85.5,-18.5,5078
1,86.5,-18.5,4828.25
1,87.5,-18.5,2292.000244
1,88.5,-18.5,3477.749756
1,89.5,-18.5,4533.25
1,90.5,-18.5,5018
1,91.5,-18.5,5311.25
1,92.5,-18.5,5547.75
1,93.5,-18.5,4793.5
1,94.5,-18.5,5277.25
1,95.5,-18.5,5582.75
1,96.5,-18.5,5725.25
1,97.5,-18.5,5397.75
1,98.5,-18.5,5906.5
1,99.5,-18.5,6226.75
1,100.5,-18.5,5648.25
1,101.5,-18.5,5667.75
1,102.5,-18.5,5885
1,103.5,-18.5,5742.25
1,104.5,-18.5,5662.25
1,105.5,-18.5,5661.5
1,106.5,-18.5,5794.25
1,107.5,-18.5,5651.5
1,108.5,-18.5,5761
1,109.5,-18.5,5490.25
1,110.5,-18.5,4170.25
1,111.5,-18.5,4201.000488
1,112.5,-18.5,2810.500244
1,113.5,-18.5,1567.75
1,114.5,-18.5,1626.75
1,115.5,-18.5,1601.25
1,116.5,-18.5,958
1,117.5,-18.5,519
1,118.5,-18.5,133
1,119.5,-18.5,115.0000076
1,120.5,-18.5,76.75
1,121.5,-18.5,21.00000191
1,122.5,-18.5,0
1,123.5,-18.5,0
1,124.5,-18.5,0
1,125.5,-18.5,0
1,126.5,-18.5,0
1,127.5,-18.5,0
1,128.5,-18.5,0
1,129.5,-18.5,0
NA,130.5,-18.5,0
NA,131.5,-18.5,0
NA,132.5,-18.5,0
NA,133.5,-18.5,0
NA,134.5,-18.5,0
NA,135.5,-18.5,0
NA,136.5,-18.5,0
NA,137.5,-18.5,0
NA,138.5,-18.5,0
NA,139.5,-18.5,0
NA,140.5,-18.5,0
NA,141.5,-18.5,0
NA,142.5,-18.5,0
NA,143.5,-18.5,0
NA,144.5,-18.5,0
NA,145.5,-18.5,0
NA,146.5,-18.5,24.99999428
NA,147.5,-18.5,47.49999619
NA,148.5,-18.5,910.249939
NA,20.5,-17.5,0
NA,21.5,-17.5,0
NA,22.5,-17.5,0
NA,23.5,-17.5,0
NA,24.5,-17.5,0
NA,25.5,-17.5,0
NA,26.5,-17.5,0
NA,27.5,-17.5,0
NA,28.5,-17.5,0
NA,29.5,-17.5,0
NA,30.5,-17.5,0
NA,31.5,-17.5,0
NA,32.5,-17.5,0
NA,33.5,-17.5,0
NA,34.5,-17.5,0
1,35.5,-17.5,0
2,36.5,-17.5,0
2,36.5,-17.5,0
1,37.5,-17.5,0
1,38.5,-17.5,256.4999695
1,39.5,-17.5,2100.5
1,40.5,-17.5,2290
1,41.5,-17.5,2506.500244
1,42.5,-17.5,2125.5
2,43.5,-17.5,20.25
2,43.5,-17.5,20.25
2,44.5,-17.5,0
2,44.5,-17.5,0
2,45.5,-17.5,0
2,45.5,-17.5,0
2,46.5,-17.5,0
2,46.5,-17.5,0
2,47.5,-17.5,0
2,47.5,-17.5,0
2,48.5,-17.5,0
2,48.5,-17.5,0
2,49.5,-17.5,27.49999619
2,49.5,-17.5,27.49999619
2,50.5,-17.5,3864.75
2,50.5,-17.5,3864.75
2,51.5,-17.5,4793.75
2,51.5,-17.5,4793.75
2,52.5,-17.5,4850.25
2,52.5,-17.5,4850.25
2,53.5,-17.5,4791.5
2,53.5,-17.5,4791.5
2,54.5,-17.5,4722.5
2,54.5,-17.5,4722.5
2,55.5,-17.5,4563.5
2,55.5,-17.5,4563.5
2,56.5,-17.5,3581.499512
2,56.5,-17.5,3581.499512
2,57.5,-17.5,4456
2,57.5,-17.5,4456
2,58.5,-17.5,3635.5
2,58.5,-17.5,3635.5
3,59.5,-17.5,327.9999695
3,59.5,-17.5,327.9999695
3,59.5,-17.5,327.9999695
3,60.5,-17.5,3516.500244
3,60.5,-17.5,3516.500244
3,60.5,-17.5,3516.500244
3,61.5,-17.5,3435
3,61.5,-17.5,3435
3,61.5,-17.5,3435
3,62.5,-17.5,3768
3,62.5,-17.5,3768
3,62.5,-17.5,3768
3,63.5,-17.5,3580.5
3,63.5,-17.5,3580.5
3,63.5,-17.5,3580.5
3,64.5,-17.5,3095
3,64.5,-17.5,3095
3,64.5,-17.5,3095
3,65.5,-17.5,2560.000488
3,65.5,-17.5,2560.000488
3,65.5,-17.5,2560.000488
3,66.5,-17.5,3402.999756
3,66.5,-17.5,3402.999756
3,66.5,-17.5,3402.999756
3,67.5,-17.5,3357.750244
3,67.5,-17.5,3357.750244
3,67.5,-17.5,3357.750244
3,68.5,-17.5,3502.749512
3,68.5,-17.5,3502.749512
3,68.5,-17.5,3502.749512
3,69.5,-17.5,4536.750488
3,69.5,-17.5,4536.750488
3,69.5,-17.5,4536.750488
3,70.5,-17.5,4892
3,70.5,-17.5,4892
3,70.5,-17.5,4892
3,71.5,-17.5,4626
3,71.5,-17.5,4626
3,71.5,-17.5,4626
3,72.5,-17.5,4460.749512
3,72.5,-17.5,4460.749512
3,72.5,-17.5,4460.749512
3,73.5,-17.5,4442.500488
3,73.5,-17.5,4442.500488
3,73.5,-17.5,4442.500488
3,74.5,-17.5,4644
3,74.5,-17.5,4644
3,74.5,-17.5,4644
3,75.5,-17.5,4645
3,75.5,-17.5,4645
3,75.5,-17.5,4645
2,76.5,-17.5,4713
2,76.5,-17.5,4713
2,77.5,-17.5,4620
2,77.5,-17.5,4620
2,78.5,-17.5,4501.5
2,78.5,-17.5,4501.5
2,79.5,-17.5,5007.5
2,79.5,-17.5,5007.5
2,80.5,-17.5,5208.25
2,80.5,-17.5,5208.25
2,81.5,-17.5,5056.25
2,81.5,-17.5,5056.25
1,82.5,-17.5,5048.5
1,83.5,-17.5,5266
1,84.5,-17.5,5284
1,85.5,-17.5,4596.25
1,86.5,-17.5,4743.25
1,87.5,-17.5,2711.5
1,88.5,-17.5,2861.249756
1,89.5,-17.5,5362.75
1,90.5,-17.5,5100
1,91.5,-17.5,5364
1,92.5,-17.5,5389.25
1,93.5,-17.5,4584.25
1,94.5,-17.5,5615
1,95.5,-17.5,5690.5
1,96.5,-17.5,5630.5
1,97.5,-17.5,5405.5
1,98.5,-17.5,5346.5
1,99.5,-17.5,5526.5
1,100.5,-17.5,5537.5
1,101.5,-17.5,6036.75
1,102.5,-17.5,5953.75
1,103.5,-17.5,5748.000488
1,104.5,-17.5,5739.75
1,105.5,-17.5,5729.5
1,106.5,-17.5,6088.75
1,107.5,-17.5,5444.5
1,108.5,-17.5,5467.75
1,109.5,-17.5,5445.5
1,110.5,-17.5,5202.75
1,111.5,-17.5,5099.75
1,112.5,-17.5,4443
1,113.5,-17.5,2046.250122
1,114.5,-17.5,2395.25
1,115.5,-17.5,2922.999756
1,116.5,-17.5,2220.75
1,117.5,-17.5,2718.25
1,118.5,-17.5,796.7501831
1,119.5,-17.5,320.75
1,120.5,-17.5,158.2500153
1,121.5,-17.5,68.25000763
1,122.5,-17.5,0
1,123.5,-17.5,0
1,124.5,-17.5,0
1,125.5,-17.5,0
1,126.5,-17.5,0
1,127.5,-17.5,0
1,128.5,-17.5,0
NA,129.5,-17.5,0
NA,130.5,-17.5,0
NA,131.5,-17.5,0
NA,132.5,-17.5,0
NA,133.5,-17.5,0
NA,134.5,-17.5,0
NA,135.5,-17.5,0
NA,136.5,-17.5,0
NA,137.5,-17.5,0
NA,138.5,-17.5,0
NA,139.5,-17.5,0.99999702
NA,140.5,-17.5,2
NA,141.5,-17.5,0
NA,142.5,-17.5,0
NA,143.5,-17.5,0
NA,144.5,-17.5,0
NA,145.5,-17.5,0
NA,146.5,-17.5,14.00000477
NA,147.5,-17.5,1384.249878
NA,148.5,-17.5,39.25001907
NA,20.5,-16.5,0
NA,21.5,-16.5,0
NA,22.5,-16.5,0
NA,23.5,-16.5,0
NA,24.5,-16.5,0
NA,25.5,-16.5,0
NA,26.5,-16.5,0
NA,27.5,-16.5,0
NA,28.5,-16.5,0
NA,29.5,-16.5,0
NA,30.5,-16.5,0
NA,31.5,-16.5,0
NA,32.5,-16.5,0
NA,33.5,-16.5,0
NA,34.5,-16.5,0
1,35.5,-16.5,0
2,36.5,-16.5,0
2,36.5,-16.5,0
2,37.5,-16.5,0
2,37.5,-16.5,0
1,38.5,-16.5,0
1,39.5,-16.5,0
1,40.5,-16.5,1801.25
1,41.5,-16.5,2435.25
1,42.5,-16.5,2647
2,43.5,-16.5,112.7500839
2,43.5,-16.5,112.7500839
2,44.5,-16.5,0
2,44.5,-16.5,0
2,45.5,-16.5,0
2,45.5,-16.5,0
2,46.5,-16.5,0
2,46.5,-16.5,0
2,47.5,-16.5,0
2,47.5,-16.5,0
2,48.5,-16.5,0
2,48.5,-16.5,0
2,49.5,-16.5,0
2,49.5,-16.5,0
2,50.5,-16.5,1690.499634
2,50.5,-16.5,1690.499634
2,51.5,-16.5,4459
2,51.5,-16.5,4459
2,52.5,-16.5,4564.75
2,52.5,-16.5,4564.75
2,53.5,-16.5,4346.5
2,53.5,-16.5,4346.5
2,54.5,-16.5,4853.5
2,54.5,-16.5,4853.5
2,55.5,-16.5,4312.25
2,55.5,-16.5,4312.25
2,56.5,-16.5,4395.75
2,56.5,-16.5,4395.75
2,57.5,-16.5,4320.25
2,57.5,-16.5,4320.25
2,58.5,-16.5,3302
2,58.5,-16.5,3302
2,59.5,-16.5,44.00000763
2,59.5,-16.5,44.00000763
3,60.5,-16.5,887.5001221
3,60.5,-16.5,887.5001221
3,60.5,-16.5,887.5001221
3,61.5,-16.5,3107.25
3,61.5,-16.5,3107.25
3,61.5,-16.5,3107.25
3,62.5,-16.5,3600.5
3,62.5,-16.5,3600.5
3,62.5,-16.5,3600.5
3,63.5,-16.5,3565.000244
3,63.5,-16.5,3565.000244
3,63.5,-16.5,3565.000244
3,64.5,-16.5,2686.249756
3,64.5,-16.5,2686.249756
3,64.5,-16.5,2686.249756
3,65.5,-16.5,3456
3,65.5,-16.5,3456
3,65.5,-16.5,3456
3,66.5,-16.5,3669.25
3,66.5,-16.5,3669.25
3,66.5,-16.5,3669.25
3,67.5,-16.5,3867.249756
3,67.5,-16.5,3867.249756
3,67.5,-16.5,3867.249756
3,68.5,-16.5,3252.500244
3,68.5,-16.5,3252.500244
3,68.5,-16.5,3252.500244
3,69.5,-16.5,3873.999756
3,69.5,-16.5,3873.999756
3,69.5,-16.5,3873.999756
3,70.5,-16.5,4621.25
3,70.5,-16.5,4621.25
3,70.5,-16.5,4621.25
3,71.5,-16.5,4716.5
3,71.5,-16.5,4716.5
3,71.5,-16.5,4716.5
3,72.5,-16.5,4332.5
3,72.5,-16.5,4332.5
3,72.5,-16.5,4332.5
3,73.5,-16.5,5379.499512
3,73.5,-16.5,5379.499512
3,73.5,-16.5,5379.499512
3,74.5,-16.5,5102.250488
3,74.5,-16.5,5102.250488
3,74.5,-16.5,5102.250488
3,75.5,-16.5,4651
3,75.5,-16.5,4651
3,75.5,-16.5,4651
3,76.5,-16.5,4477
3,76.5,-16.5,4477
3,76.5,-16.5,4477
3,77.5,-16.5,4796.25
3,77.5,-16.5,4796.25
3,77.5,-16.5,4796.25
2,78.5,-16.5,4794.5
2,78.5,-16.5,4794.5
2,79.5,-16.5,5240.5
2,79.5,-16.5,5240.5
2,80.5,-16.5,5149.25
2,80.5,-16.5,5149.25
2,81.5,-16.5,5107.5
2,81.5,-16.5,5107.5
2,82.5,-16.5,5177.75
2,82.5,-16.5,5177.75
2,83.5,-16.5,5388
2,83.5,-16.5,5388
2,84.5,-16.5,5622.5
2,84.5,-16.5,5622.5
2,85.5,-16.5,5056.75
2,85.5,-16.5,5056.75
1,86.5,-16.5,4673.5
1,87.5,-16.5,2696.750244
1,88.5,-16.5,1998.499756
1,89.5,-16.5,5421.25
1,90.5,-16.5,5519.500488
1,91.5,-16.5,5116
1,92.5,-16.5,4928.25
1,93.5,-16.5,5261.25
1,94.5,-16.5,4665.25
1,95.5,-16.5,5865.75
1,96.5,-16.5,4997.25
1,97.5,-16.5,5557.25
1,98.5,-16.5,5741.75
1,99.5,-16.5,5279.5
1,100.5,-16.5,5720.75
1,101.5,-16.5,5865.25
1,102.5,-16.5,5788.25
1,103.5,-16.5,4999.5
1,104.5,-16.5,5763.5
1,105.5,-16.5,5617
1,106.5,-16.5,5811.749512
1,107.5,-16.5,5657.5
1,108.5,-16.5,5421.75
1,109.5,-16.5,5691.5
1,110.5,-16.5,5773.25
1,111.5,-16.5,5216
1,112.5,-16.5,3967.750488
1,113.5,-16.5,2556.5
1,114.5,-16.5,3905.249756
1,115.5,-16.5,3663.999268
1,116.5,-16.5,3933.250244
1,117.5,-16.5,5626.5
1,118.5,-16.5,2492.75
1,119.5,-16.5,784.7501221
1,120.5,-16.5,397.0000305
1,121.5,-16.5,34.25001526
1,122.5,-16.5,27.25
1,123.5,-16.5,0
1,124.5,-16.5,0
1,125.5,-16.5,0
1,126.5,-16.5,0
1,127.5,-16.5,0
1,128.5,-16.5,0
NA,129.5,-16.5,0
NA,130.5,-16.5,0
NA,131.5,-16.5,0
NA,132.5,-16.5,0
NA,133.5,-16.5,0
NA,134.5,-16.5,0
NA,135.5,-16.5,0
NA,136.5,-16.5,0
NA,137.5,-16.5,0
NA,138.5,-16.5,4
NA,139.5,-16.5,0
NA,140.5,-16.5,12
NA,141.5,-16.5,0
NA,142.5,-16.5,0
NA,143.5,-16.5,0
NA,144.5,-16.5,0
NA,145.5,-16.5,5.500003815
NA,146.5,-16.5,1497.249878
NA,147.5,-16.5,1084.500122
NA,148.5,-16.5,1122
NA,20.5,-15.5,0
NA,21.5,-15.5,0
NA,22.5,-15.5,0
NA,23.5,-15.5,0
NA,24.5,-15.5,0
NA,25.5,-15.5,0
NA,26.5,-15.5,0
NA,27.5,-15.5,0
NA,28.5,-15.5,0
NA,29.5,-15.5,0
NA,30.5,-15.5,0
NA,31.5,-15.5,0
NA,32.5,-15.5,0
NA,33.5,-15.5,0
NA,34.5,-15.5,0
NA,35.5,-15.5,0
2,36.5,-15.5,0
2,36.5,-15.5,0
2,37.5,-15.5,0
2,37.5,-15.5,0
1,38.5,-15.5,0
1,39.5,-15.5,0
1,40.5,-15.5,0
1,41.5,-15.5,2724.250244
1,42.5,-15.5,3152.25
1,43.5,-15.5,3315.25
2,44.5,-15.5,2527
2,44.5,-15.5,2527
2,45.5,-15.5,1994.25
2,45.5,-15.5,1994.25
2,46.5,-15.5,2.49999547
2,46.5,-15.5,2.49999547
2,47.5,-15.5,0
2,47.5,-15.5,0
2,48.5,-15.5,0
2,48.5,-15.5,0
2,49.5,-15.5,0
2,49.5,-15.5,0
2,50.5,-15.5,52.25000381
2,50.5,-15.5,52.25000381
2,51.5,-15.5,4219
2,51.5,-15.5,4219
2,52.5,-15.5,4402
2,52.5,-15.5,4402
2,53.5,-15.5,4614.75
2,53.5,-15.5,4614.75
2,54.5,-15.5,4465.75
2,54.5,-15.5,4465.75
2,55.5,-15.5,4391.75
2,55.5,-15.5,4391.75
2,56.5,-15.5,4449.5
2,56.5,-15.5,4449.5
2,57.5,-15.5,4240.75
2,57.5,-15.5,4240.75
2,58.5,-15.5,4761.5
2,58.5,-15.5,4761.5
2,59.5,-15.5,2409.000244
2,59.5,-15.5,2409.000244
2,60.5,-15.5,45.24998856
2,60.5,-15.5,45.24998856
3,61.5,-15.5,809.7492065
3,61.5,-15.5,809.7492065
3,61.5,-15.5,809.7492065
3,62.5,-15.5,3381.999756
3,62.5,-15.5,3381.999756
3,62.5,-15.5,3381.999756
3,63.5,-15.5,4259.75
3,63.5,-15.5,4259.75
3,63.5,-15.5,4259.75
3,64.5,-15.5,3072.749512
3,64.5,-15.5,3072.749512
3,64.5,-15.5,3072.749512
3,65.5,-15.5,3054.499756
3,65.5,-15.5,3054.499756
3,65.5,-15.5,3054.499756
3,66.5,-15.5,2951.249512
3,66.5,-15.5,2951.249512
3,66.5,-15.5,2951.249512
3,67.5,-15.5,2801.249756
3,67.5,-15.5,2801.249756
3,67.5,-15.5,2801.249756
3,68.5,-15.5,3229.5
3,68.5,-15.5,3229.5
3,68.5,-15.5,3229.5
3,69.5,-15.5,3571.25
3,69.5,-15.5,3571.25
3,69.5,-15.5,3571.25
3,70.5,-15.5,4152.75
3,70.5,-15.5,4152.75
3,70.5,-15.5,4152.75
3,71.5,-15.5,4332.499512
3,71.5,-15.5,4332.499512
3,71.5,-15.5,4332.499512
3,72.5,-15.5,5240.5
3,72.5,-15.5,5240.5
3,72.5,-15.5,5240.5
3,73.5,-15.5,4463.749512
3,73.5,-15.5,4463.749512
3,73.5,-15.5,4463.749512
3,74.5,-15.5,4728.5
3,74.5,-15.5,4728.5
3,74.5,-15.5,4728.5
3,75.5,-15.5,5046
3,75.5,-15.5,5046
3,75.5,-15.5,5046
3,76.5,-15.5,4864.5
3,76.5,-15.5,4864.5
3,76.5,-15.5,4864.5
3,77.5,-15.5,5043.75
3,77.5,-15.5,5043.75
3,77.5,-15.5,5043.75
3,78.5,-15.5,5125
3,78.5,-15.5,5125
3,78.5,-15.5,5125
3,79.5,-15.5,5080.25
3,79.5,-15.5,5080.25
3,79.5,-15.5,5080.25
2,80.5,-15.5,4853.75
2,80.5,-15.5,4853.75
2,81.5,-15.5,4937
2,81.5,-15.5,4937
2,82.5,-15.5,5096.5
2,82.5,-15.5,5096.5
2,83.5,-15.5,4878.25
2,83.5,-15.5,4878.25
2,84.5,-15.5,4853.25
2,84.5,-15.5,4853.25
2,85.5,-15.5,5154.25
2,85.5,-15.5,5154.25
2,86.5,-15.5,2430.750244
2,86.5,-15.5,2430.750244
2,87.5,-15.5,2459.249756
2,87.5,-15.5,2459.249756
2,88.5,-15.5,2620.999756
2,88.5,-15.5,2620.999756
2,89.5,-15.5,5437.75
2,89.5,-15.5,5437.75
1,90.5,-15.5,5388
1,91.5,-15.5,4623.5
1,92.5,-15.5,5087
1,93.5,-15.5,5319.5
1,94.5,-15.5,5395.500488
1,95.5,-15.5,5801.75
1,96.5,-15.5,4960.25
1,97.5,-15.5,5349.25
1,98.5,-15.5,5375.000488
1,99.5,-15.5,5510.5
1,100.5,-15.5,6074.25
1,101.5,-15.5,5759.75
1,102.5,-15.5,6110.5
1,103.5,-15.5,6099.75
1,104.5,-15.5,5611
1,105.5,-15.5,6064
1,106.5,-15.5,6043
1,107.5,-15.5,5812.25
1,108.5,-15.5,5697.75
1,109.5,-15.5,5454.75
1,110.5,-15.5,5643.5
1,111.5,-15.5,5162.75
1,112.5,-15.5,3969.249512
1,113.5,-15.5,5360
1,114.5,-15.5,5695
1,115.5,-15.5,5765
1,116.5,-15.5,5720.5
1,117.5,-15.5,5733.25
1,118.5,-15.5,4959.25
1,119.5,-15.5,2477
1,120.5,-15.5,690.7501831
1,121.5,-15.5,35.50003815
1,122.5,-15.5,85.24998474
1,123.5,-15.5,27.74999809
1,124.5,-15.5,0
1,125.5,-15.5,0
1,126.5,-15.5,0
1,127.5,-15.5,0
NA,128.5,-15.5,0
NA,129.5,-15.5,0
NA,130.5,-15.5,0
NA,131.5,-15.5,0
NA,132.5,-15.5,0
NA,133.5,-15.5,0
NA,134.5,-15.5,0
NA,135.5,-15.5,0
NA,136.5,-15.5,1
NA,137.5,-15.5,6.5
NA,138.5,-15.5,18
NA,139.5,-15.5,22.5
NA,140.5,-15.5,24.5
NA,141.5,-15.5,0
NA,142.5,-15.5,0
NA,143.5,-15.5,0
NA,144.5,-15.5,0
NA,145.5,-15.5,34.74999237
NA,146.5,-15.5,1930.500122
NA,147.5,-15.5,1199.500122
NA,148.5,-15.5,933
NA,20.5,-14.5,0
NA,21.5,-14.5,0
NA,22.5,-14.5,0
NA,23.5,-14.5,0
NA,24.5,-14.5,0
NA,25.5,-14.5,0
NA,26.5,-14.5,0
NA,27.5,-14.5,0
NA,28.5,-14.5,0
NA,29.5,-14.5,0
NA,30.5,-14.5,0
NA,31.5,-14.5,0
NA,32.5,-14.5,0
NA,33.5,-14.5,0
NA,34.5,-14.5,0
NA,35.5,-14.5,0
1,36.5,-14.5,0
2,37.5,-14.5,0
2,37.5,-14.5,0
2,38.5,-14.5,0
2,38.5,-14.5,0
1,39.5,-14.5,0
1,40.5,-14.5,0
1,41.5,-14.5,2415.5
1,42.5,-14.5,3165.75
1,43.5,-14.5,3432.5
1,44.5,-14.5,3435.75
2,45.5,-14.5,3494
2,45.5,-14.5,3494
2,46.5,-14.5,2324.75
2,46.5,-14.5,2324.75
2,47.5,-14.5,11.75002861
2,47.5,-14.5,11.75002861
2,48.5,-14.5,0
2,48.5,-14.5,0
2,49.5,-14.5,0
2,49.5,-14.5,0
2,50.5,-14.5,1633.499756
2,50.5,-14.5,1633.499756
2,51.5,-14.5,4155.75
2,51.5,-14.5,4155.75
2,52.5,-14.5,4658.5
2,52.5,-14.5,4658.5
2,53.5,-14.5,4696.75
2,53.5,-14.5,4696.75
2,54.5,-14.5,4438.25
2,54.5,-14.5,4438.25
2,55.5,-14.5,3949
2,55.5,-14.5,3949
2,56.5,-14.5,4330.75
2,56.5,-14.5,4330.75
2,57.5,-14.5,4228.5
2,57.5,-14.5,4228.5
2,58.5,-14.5,4156.25
2,58.5,-14.5,4156.25
2,59.5,-14.5,4022.75
2,59.5,-14.5,4022.75
2,60.5,-14.5,161.7500305
2,60.5,-14.5,161.7500305
2,61.5,-14.5,2647.749756
2,61.5,-14.5,2647.749756
3,62.5,-14.5,3410.499756
3,62.5,-14.5,3410.499756
3,62.5,-14.5,3410.499756
3,63.5,-14.5,4065.75
3,63.5,-14.5,4065.75
3,63.5,-14.5,4065.75
3,64.5,-14.5,3426.25
3,64.5,-14.5,3426.25
3,64.5,-14.5,3426.25
3,65.5,-14.5,2372.75
3,65.5,-14.5,2372.75
3,65.5,-14.5,2372.75
3,66.5,-14.5,2488.25
3,66.5,-14.5,2488.25
3,66.5,-14.5,2488.25
3,67.5,-14.5,2965.5
3,67.5,-14.5,2965.5
3,67.5,-14.5,2965.5
3,68.5,-14.5,3451.000244
3,68.5,-14.5,3451.000244
3,68.5,-14.5,3451.000244
3,69.5,-14.5,3849.75
3,69.5,-14.5,3849.75
3,69.5,-14.5,3849.75
3,70.5,-14.5,3422.749756
3,70.5,-14.5,3422.749756
3,70.5,-14.5,3422.749756
3,71.5,-14.5,4606.5
3,71.5,-14.5,4606.5
3,71.5,-14.5,4606.5
3,72.5,-14.5,4325.25
3,72.5,-14.5,4325.25
3,72.5,-14.5,4325.25
3,73.5,-14.5,5009.5
3,73.5,-14.5,5009.5
3,73.5,-14.5,5009.5
3,74.5,-14.5,5185
