TARGET_FID,richness,depth,x,y
-2896,6,1234.500122,162.5,-30.5
-2896,6,1234.500122,162.5,-30.5
-2896,6,1234.500122,162.5,-30.5
-2895,5,1240.499878,161.5,-30.5
-2895,5,1240.499878,161.5,-30.5
-2895,5,1240.499878,161.5,-30.5
-2895,5,1240.499878,161.5,-30.5
-2895,5,1240.499878,161.5,-30.5
-2894,4,1436.749756,160.5,-30.5
-2894,4,1436.749756,160.5,-30.5
-2894,4,1436.749756,160.5,-30.5
-2894,4,1436.749756,160.5,-30.5
-2893,3,1554.250366,159.5,-30.5
-2893,3,1554.250366,159.5,-30.5
-2893,3,1554.250366,159.5,-30.5
-2892,2,2998.500244,158.5,-30.5
-2892,2,2998.500244,158.5,-30.5
-2891,2,2740.750244,157.5,-30.5
-2891,2,2740.750244,157.5,-30.5
-2890,1,4986.5,156.5,-30.5
-2889,2,4806,155.5,-30.5
-2889,2,4806,155.5,-30.5
-2888,3,4434.75,154.5,-30.5
-2888,3,2139.749023,153.5,-30.5
-2888,3,4434.75,154.5,-30.5
-2887,2,2139.749023,153.5,-30.5
-2887,2,2139.749023,153.5,-30.5
-2850,2,3338.750244,178.5,-31.5
-2850,2,3338.750244,178.5,-31.5
-2849,3,3928.5,177.5,-31.5
-2849,3,3928.5,177.5,-31.5
-2849,3,3928.5,177.5,-31.5
-2848,3,3954.5,176.5,-31.5
-2848,3,3954.5,176.5,-31.5
-2848,3,3954.5,176.5,-31.5
-2847,3,3649.749268,175.5,-31.5
-2847,3,3649.749268,175.5,-31.5
-2847,3,3649.749268,175.5,-31.5
-2846,3,3865,174.5,-31.5
-2846,3,3865,174.5,-31.5
-2846,3,3865,174.5,-31.5
-2845,3,2976.25,173.5,-31.5
-2845,3,2976.25,173.5,-31.5
-2845,3,2976.25,173.5,-31.5
-2844,7,1094.250244,172.5,-31.5
-2844,7,1094.250244,172.5,-31.5
-2844,7,1094.250244,172.5,-31.5
-2844,7,1094.250244,172.5,-31.5
-2844,7,1094.250244,172.5,-31.5
-2844,7,1094.250244,172.5,-31.5
-2844,7,1094.250244,172.5,-31.5
-2843,4,1216,171.5,-31.5
-2843,4,1216,171.5,-31.5
-2843,4,1216,171.5,-31.5
-2843,4,1216,171.5,-31.5
-2842,3,4215.25,170.5,-31.5
-2842,3,4215.25,170.5,-31.5
-2842,3,4215.25,170.5,-31.5
-2841,3,4040.000244,169.5,-31.5
-2841,3,4040.000244,169.5,-31.5
-2841,3,4040.000244,169.5,-31.5
-2840,3,2770.499268,168.5,-31.5
-2840,3,2770.499268,168.5,-31.5
-2840,3,2770.499268,168.5,-31.5
-2839,3,2598.749756,167.5,-31.5
-2839,3,2598.749756,167.5,-31.5
-2839,3,2598.749756,167.5,-31.5
-2838,6,2000.750244,166.5,-31.5
-2838,6,2000.750244,166.5,-31.5
-2838,6,2000.750244,166.5,-31.5
-2838,6,2000.750244,166.5,-31.5
-2838,6,2000.750244,166.5,-31.5
-2838,6,2000.750244,166.5,-31.5
-2837,3,3212.750244,165.5,-31.5
-2837,3,3212.750244,165.5,-31.5
-2837,3,3212.750244,165.5,-31.5
-2836,3,2401.5,164.5,-31.5
-2836,3,2401.5,164.5,-31.5
-2836,3,2401.5,164.5,-31.5
-2835,5,1417.000122,163.5,-31.5
-2835,5,1417.000122,163.5,-31.5
-2835,5,1417.000122,163.5,-31.5
-2835,5,1417.000122,163.5,-31.5
-2835,5,1417.000122,163.5,-31.5
-2834,6,1079.750122,162.5,-31.5
-2834,6,1079.750122,162.5,-31.5
-2834,6,1079.750122,162.5,-31.5
-2834,6,1079.750122,162.5,-31.5
-2834,6,1079.750122,162.5,-31.5
-2834,6,1079.750122,162.5,-31.5
-2833,4,1387.250122,161.5,-31.5
-2833,4,1387.250122,161.5,-31.5
-2833,4,1387.250122,161.5,-31.5
-2833,4,1387.250122,161.5,-31.5
-2832,4,1406.249756,160.5,-31.5
-2832,4,1406.249756,160.5,-31.5
-2832,4,1406.249756,160.5,-31.5
-2832,4,1406.249756,160.5,-31.5
-2831,4,1697.000122,159.5,-31.5
-2831,4,1697.000122,159.5,-31.5
-2831,4,1697.000122,159.5,-31.5
-2831,4,1697.000122,159.5,-31.5
-2830,2,3876.25,158.5,-31.5
-2830,2,3876.25,158.5,-31.5
-2829,2,2971.999512,157.5,-31.5
-2829,2,2971.999512,157.5,-31.5
-2828,2,4543,156.5,-31.5
-2828,2,4543,156.5,-31.5
-2827,1,5237.75,155.5,-31.5
-2826,2,4692.5,154.5,-31.5
-2826,2,4692.5,154.5,-31.5
-2825,1,4040.249756,153.5,-31.5
-2788,3,2459.250244,178.5,-32.5
-2788,3,2459.250244,178.5,-32.5
-2788,3,2459.250244,178.5,-32.5
-2787,3,3560.000244,177.5,-32.5
-2787,3,3560.000244,177.5,-32.5
-2787,3,3560.000244,177.5,-32.5
-2786,3,3450.250488,176.5,-32.5
-2786,3,3450.250488,176.5,-32.5
-2786,3,3450.250488,176.5,-32.5
-2785,3,3901.999756,175.5,-32.5
-2785,3,3901.999756,175.5,-32.5
-2785,3,3901.999756,175.5,-32.5
-2784,3,3569.25,174.5,-32.5
-2784,3,3569.25,174.5,-32.5
-2784,3,3569.25,174.5,-32.5
-2783,3,2382.5,173.5,-32.5
-2783,3,2382.5,173.5,-32.5
-2783,3,2382.5,173.5,-32.5
-2782,4,1807.999878,172.5,-32.5
-2782,4,1807.999878,172.5,-32.5
-2782,4,1807.999878,172.5,-32.5
-2782,4,1807.999878,172.5,-32.5
-2781,3,3086.25,171.5,-32.5
-2781,3,3086.25,171.5,-32.5
-2781,3,3086.25,171.5,-32.5
-2780,3,3479.999756,170.5,-32.5
-2780,3,3479.999756,170.5,-32.5
-2780,3,3479.999756,170.5,-32.5
-2779,3,3391.25,169.5,-32.5
-2779,3,3391.25,169.5,-32.5
-2779,3,3391.25,169.5,-32.5
-2778,5,1664,168.5,-32.5
-2778,5,1664,168.5,-32.5
-2778,5,1664,168.5,-32.5
-2778,5,1664,168.5,-32.5
-2778,5,1664,168.5,-32.5
-2777,6,30.50002098,167.5,-32.5
-2777,6,30.50002098,167.5,-32.5
-2777,6,30.50002098,167.5,-32.5
-2777,6,30.50002098,167.5,-32.5
-2777,6,30.50002098,167.5,-32.5
-2777,6,30.50002098,167.5,-32.5
-2776,10,1046.000122,166.5,-32.5
-2776,10,1046.000122,166.5,-32.5
-2776,10,1046.000122,166.5,-32.5
-2776,10,1046.000122,166.5,-32.5
-2776,10,1046.000122,166.5,-32.5
-2776,10,1046.000122,166.5,-32.5
-2776,10,1046.000122,166.5,-32.5
-2776,10,1046.000122,166.5,-32.5
-2776,10,1046.000122,166.5,-32.5
-2776,10,1046.000122,166.5,-32.5
-2775,3,3257.5,165.5,-32.5
-2775,3,3257.5,165.5,-32.5
-2775,3,3257.5,165.5,-32.5
-2774,3,3092.5,164.5,-32.5
-2774,3,3092.5,164.5,-32.5
-2774,3,3092.5,164.5,-32.5
-2773,5,1230.499756,163.5,-32.5
-2773,5,1230.499756,163.5,-32.5
-2773,5,1230.499756,163.5,-32.5
-2773,5,1230.499756,163.5,-32.5
-2773,5,1230.499756,163.5,-32.5
-2772,5,911.5,162.5,-32.5
-2772,5,911.5,162.5,-32.5
-2772,5,911.5,162.5,-32.5
-2772,5,911.5,162.5,-32.5
-2772,5,911.5,162.5,-32.5
-2771,3,1457.500122,161.5,-32.5
-2771,3,1457.500122,161.5,-32.5
-2771,3,1457.500122,161.5,-32.5
-2770,3,1506.5,160.5,-32.5
-2770,3,1506.5,160.5,-32.5
-2770,3,1506.5,160.5,-32.5
-2769,2,3188,159.5,-32.5
-2769,2,3188,159.5,-32.5
-2768,2,3807.249756,158.5,-32.5
-2768,2,3807.249756,158.5,-32.5
-2767,2,3235.75,157.5,-32.5
-2767,2,3235.75,157.5,-32.5
-2766,2,4265.499512,156.5,-32.5
-2766,2,4265.499512,156.5,-32.5
-2765,2,4811.75,155.5,-32.5
-2765,2,4811.75,155.5,-32.5
-2764,1,4862.25,154.5,-32.5
-2763,1,4957.75,153.5,-32.5
-2726,3,2511.749268,178.5,-33.5
-2726,3,2511.749268,178.5,-33.5
-2726,3,2511.749268,178.5,-33.5
-2725,3,3183,177.5,-33.5
-2725,3,3183,177.5,-33.5
-2725,3,3183,177.5,-33.5
-2724,4,2669,176.5,-33.5
-2724,4,2669,176.5,-33.5
-2724,4,2669,176.5,-33.5
-2724,4,2669,176.5,-33.5
-2723,5,1972.249634,175.5,-33.5
-2723,5,1972.249634,175.5,-33.5
-2723,5,1972.249634,175.5,-33.5
-2723,5,1972.249634,175.5,-33.5
-2723,5,1972.249634,175.5,-33.5
-2722,4,2626.25,174.5,-33.5
-2722,4,2626.25,174.5,-33.5
-2722,4,2626.25,174.5,-33.5
-2722,4,2626.25,174.5,-33.5
-2721,4,2060.500488,173.5,-33.5
-2721,4,2060.500488,173.5,-33.5
-2721,4,2060.500488,173.5,-33.5
-2721,4,2060.500488,173.5,-33.5
-2720,4,1275.25,172.5,-33.5
-2720,4,1275.25,172.5,-33.5
-2720,4,1275.25,172.5,-33.5
-2720,4,1275.25,172.5,-33.5
-2719,4,1395.249512,171.5,-33.5
-2719,4,1395.249512,171.5,-33.5
-2719,4,1395.249512,171.5,-33.5
-2719,4,1395.249512,171.5,-33.5
-2718,3,1563.499756,170.5,-33.5
-2718,3,1563.499756,170.5,-33.5
-2718,3,1563.499756,170.5,-33.5
-2717,4,2205.25,169.5,-33.5
-2717,4,2205.25,169.5,-33.5
-2717,4,2205.25,169.5,-33.5
-2717,4,2205.25,169.5,-33.5
-2716,4,1950.5,168.5,-33.5
-2716,4,1950.5,168.5,-33.5
-2716,4,1950.5,168.5,-33.5
-2716,4,1950.5,168.5,-33.5
-2715,5,1780.5,167.5,-33.5
-2715,5,1780.5,167.5,-33.5
-2715,5,1780.5,167.5,-33.5
-2715,5,1780.5,167.5,-33.5
-2715,5,1780.5,167.5,-33.5
-2714,3,3159.25,166.5,-33.5
-2714,3,3159.25,166.5,-33.5
-2714,3,3159.25,166.5,-33.5
-2713,3,3084.5,165.5,-33.5
-2713,3,3084.5,165.5,-33.5
-2713,3,3084.5,165.5,-33.5
-2712,2,3449.000244,164.5,-33.5
-2712,2,3449.000244,164.5,-33.5
-2711,6,1058,163.5,-33.5
-2711,6,1058,163.5,-33.5
-2711,6,1058,163.5,-33.5
-2711,6,1058,163.5,-33.5
-2711,6,1058,163.5,-33.5
-2711,6,1058,163.5,-33.5
-2710,5,836.7498779,162.5,-33.5
-2710,5,836.7498779,162.5,-33.5
-2710,5,836.7498779,162.5,-33.5
-2710,5,836.7498779,162.5,-33.5
-2710,5,836.7498779,162.5,-33.5
-2709,3,1389.25,161.5,-33.5
-2709,3,1389.25,161.5,-33.5
-2709,3,1389.25,161.5,-33.5
-2708,4,1685.999756,160.5,-33.5
-2708,4,1685.999756,160.5,-33.5
-2708,4,1685.999756,160.5,-33.5
-2708,4,1685.999756,160.5,-33.5
-2707,2,3542.000488,159.5,-33.5
-2707,2,3542.000488,159.5,-33.5
-2706,2,3397.250244,158.5,-33.5
-2706,2,3397.250244,158.5,-33.5
-2705,2,4810,157.5,-33.5
-2705,2,4810,157.5,-33.5
-2704,2,4845.25,156.5,-33.5
-2704,2,4845.25,156.5,-33.5
-2703,1,4668.75,155.5,-33.5
-2702,1,4779.75,154.5,-33.5
-2701,1,4855.25,153.5,-33.5
-2700,1,3796.749756,152.5,-33.5
-2664,2,2967.749512,178.5,-34.5
-2664,2,2967.749512,178.5,-34.5
-2663,3,2911.249756,177.5,-34.5
-2663,3,2911.249756,177.5,-34.5
-2663,3,2911.249756,177.5,-34.5
-2662,4,2574.249756,176.5,-34.5
-2662,4,2574.249756,176.5,-34.5
-2662,4,2574.249756,176.5,-34.5
-2662,4,2574.249756,176.5,-34.5
-2661,5,1999.75,175.5,-34.5
-2661,5,1999.75,175.5,-34.5
-2661,5,1999.75,175.5,-34.5
-2661,5,1999.75,175.5,-34.5
-2661,5,1999.75,175.5,-34.5
-2660,3,1366.749878,174.5,-34.5
-2660,3,1366.749878,174.5,-34.5
-2660,3,1366.749878,174.5,-34.5
-2659,10,250.4999695,173.5,-34.5
-2659,10,250.4999695,173.5,-34.5
-2659,10,250.4999695,173.5,-34.5
-2659,10,250.4999695,173.5,-34.5
-2659,10,250.4999695,173.5,-34.5
-2659,10,250.4999695,173.5,-34.5
-2659,10,250.4999695,173.5,-34.5
-2659,10,250.4999695,173.5,-34.5
-2659,10,250.4999695,173.5,-34.5
-2659,10,250.4999695,173.5,-34.5
-2658,7,83.50003815,172.5,-34.5
-2658,7,83.50003815,172.5,-34.5
-2658,7,83.50003815,172.5,-34.5
-2658,7,83.50003815,172.5,-34.5
-2658,7,83.50003815,172.5,-34.5
-2658,7,83.50003815,172.5,-34.5
-2658,7,83.50003815,172.5,-34.5
-2657,4,1352.500122,171.5,-34.5
-2657,4,1352.500122,171.5,-34.5
-2657,4,1352.500122,171.5,-34.5
-2657,4,1352.500122,171.5,-34.5
-2656,4,1743.25,170.5,-34.5
-2656,4,1743.25,170.5,-34.5
-2656,4,1743.25,170.5,-34.5
-2656,4,1743.25,170.5,-34.5
-2655,5,1691.75,169.5,-34.5
-2655,5,1691.75,169.5,-34.5
-2655,5,1691.75,169.5,-34.5
-2655,5,1691.75,169.5,-34.5
-2655,5,1691.75,169.5,-34.5
-2654,5,1903.750122,168.5,-34.5
-2654,5,1903.750122,168.5,-34.5
-2654,5,1903.750122,168.5,-34.5
-2654,5,1903.750122,168.5,-34.5
-2654,5,1903.750122,168.5,-34.5
-2653,5,1917.999878,167.5,-34.5
-2653,5,1917.999878,167.5,-34.5
-2653,5,1917.999878,167.5,-34.5
-2653,5,1917.999878,167.5,-34.5
-2653,5,1917.999878,167.5,-34.5
-2652,3,2917,166.5,-34.5
-2652,3,2917,166.5,-34.5
-2652,3,2917,166.5,-34.5
-2651,3,2544.749756,165.5,-34.5
-2651,3,2544.749756,165.5,-34.5
-2651,3,2544.749756,165.5,-34.5
-2650,7,1004.499939,164.5,-34.5
-2650,7,1004.499939,164.5,-34.5
-2650,7,1004.499939,164.5,-34.5
-2650,7,1004.499939,164.5,-34.5
-2650,7,1004.499939,164.5,-34.5
-2650,7,1004.499939,164.5,-34.5
-2650,7,1004.499939,164.5,-34.5
-2649,5,1161.499878,163.5,-34.5
-2649,5,1161.499878,163.5,-34.5
-2649,5,1161.499878,163.5,-34.5
-2649,5,1161.499878,163.5,-34.5
-2649,5,1161.499878,163.5,-34.5
-2648,5,1071.750122,162.5,-34.5
-2648,5,1071.750122,162.5,-34.5
-2648,5,1071.750122,162.5,-34.5
-2648,5,1071.750122,162.5,-34.5
-2648,5,1071.750122,162.5,-34.5
-2647,4,2275.5,161.5,-34.5
-2647,4,2275.5,161.5,-34.5
-2647,4,2275.5,161.5,-34.5
-2647,4,2275.5,161.5,-34.5
-2646,3,2346.5,160.5,-34.5
-2646,3,2346.5,160.5,-34.5
-2646,3,2346.5,160.5,-34.5
-2645,2,4895.5,159.5,-34.5
-2645,2,4895.5,159.5,-34.5
-2644,2,4656.75,158.5,-34.5
-2644,2,4656.75,158.5,-34.5
-2643,2,4896.5,157.5,-34.5
-2643,2,4896.5,157.5,-34.5
-2642,1,4763.75,156.5,-34.5
-2641,1,4855.25,155.5,-34.5
-2640,1,4921.750488,154.5,-34.5
-2639,1,5012,153.5,-34.5
-2638,2,4988.5,152.5,-34.5
-2638,2,1657.499878,151.5,-34.5
-2637,1,1657.499878,151.5,-34.5
-2602,2,3122,178.5,-35.5
-2602,2,3122,178.5,-35.5
-2601,5,2173.5,177.5,-35.5
-2601,5,2173.5,177.5,-35.5
-2601,5,2173.5,177.5,-35.5
-2601,5,2173.5,177.5,-35.5
-2601,5,2173.5,177.5,-35.5
-2600,5,2205.249756,176.5,-35.5
-2600,5,2205.249756,176.5,-35.5
-2600,5,2205.249756,176.5,-35.5
-2600,5,2205.249756,176.5,-35.5
-2600,5,2205.249756,176.5,-35.5
-2599,10,619.9998169,175.5,-35.5
-2599,10,619.9998169,175.5,-35.5
-2599,10,619.9998169,175.5,-35.5
-2599,10,619.9998169,175.5,-35.5
-2599,10,619.9998169,175.5,-35.5
-2599,10,619.9998169,175.5,-35.5
-2599,10,619.9998169,175.5,-35.5
-2599,10,619.9998169,175.5,-35.5
-2599,10,619.9998169,175.5,-35.5
-2599,10,619.9998169,175.5,-35.5
-2598,4,28.74992561,174.5,-35.5
-2598,4,28.74992561,174.5,-35.5
-2598,4,28.74992561,174.5,-35.5
-2598,4,28.74992561,174.5,-35.5
-2596,11,662.0001221,172.5,-35.5
-2596,11,662.0001221,172.5,-35.5
-2596,11,662.0001221,172.5,-35.5
-2596,11,662.0001221,172.5,-35.5
-2596,11,662.0001221,172.5,-35.5
-2596,11,662.0001221,172.5,-35.5
-2596,11,662.0001221,172.5,-35.5
-2596,11,662.0001221,172.5,-35.5
-2596,11,662.0001221,172.5,-35.5
-2596,11,662.0001221,172.5,-35.5
-2596,11,662.0001221,172.5,-35.5
-2595,4,1780.25,171.5,-35.5
-2595,4,1780.25,171.5,-35.5
-2595,4,1780.25,171.5,-35.5
-2595,4,1780.25,171.5,-35.5
-2594,4,1628.499756,170.5,-35.5
-2594,4,1628.499756,170.5,-35.5
-2594,4,1628.499756,170.5,-35.5
-2594,4,1628.499756,170.5,-35.5
-2593,5,1781.5,169.5,-35.5
-2593,5,1781.5,169.5,-35.5
-2593,5,1781.5,169.5,-35.5
-2593,5,1781.5,169.5,-35.5
-2593,5,1781.5,169.5,-35.5
-2592,3,2493.5,168.5,-35.5
-2592,3,2493.5,168.5,-35.5
-2592,3,2493.5,168.5,-35.5
-2591,3,2651,167.5,-35.5
-2591,3,2651,167.5,-35.5
-2591,3,2651,167.5,-35.5
-2590,4,2207.499756,166.5,-35.5
-2590,4,2207.499756,166.5,-35.5
-2590,4,2207.499756,166.5,-35.5
-2590,4,2207.499756,166.5,-35.5
-2589,8,997.5,165.5,-35.5
-2589,8,997.5,165.5,-35.5
-2589,8,997.5,165.5,-35.5
-2589,8,997.5,165.5,-35.5
-2589,8,997.5,165.5,-35.5
-2589,8,997.5,165.5,-35.5
-2589,8,997.5,165.5,-35.5
-2589,8,997.5,165.5,-35.5
-2588,6,876.5,164.5,-35.5
-2588,6,876.5,164.5,-35.5
-2588,6,876.5,164.5,-35.5
-2588,6,876.5,164.5,-35.5
-2588,6,876.5,164.5,-35.5
-2588,6,876.5,164.5,-35.5
-2587,4,1725.250122,163.5,-35.5
-2587,4,1725.250122,163.5,-35.5
-2587,4,1725.250122,163.5,-35.5
-2587,4,1725.250122,163.5,-35.5
-2586,2,2547.5,162.5,-35.5
-2586,2,2547.5,162.5,-35.5
-2585,2,3035.999756,161.5,-35.5
-2585,2,3035.999756,161.5,-35.5
-2584,2,2445.500244,160.5,-35.5
-2584,2,2445.500244,160.5,-35.5
-2583,2,4625.5,159.5,-35.5
-2583,2,4625.5,159.5,-35.5
-2582,2,4846,158.5,-35.5
-2582,2,4846,158.5,-35.5
-2581,2,4552,157.5,-35.5
-2581,2,4552,157.5,-35.5
-2580,1,4598,156.5,-35.5
-2579,1,3684.250244,155.5,-35.5
-2578,1,4664.5,154.5,-35.5
-2577,1,4744,153.5,-35.5
-2576,1,4931.25,152.5,-35.5
-2575,1,4980.75,151.5,-35.5
-2540,3,2478.75,178.5,-36.5
-2540,3,2478.75,178.5,-36.5
-2540,3,2478.75,178.5,-36.5
-2539,4,2584.499756,177.5,-36.5
-2539,4,2584.499756,177.5,-36.5
-2539,4,2584.499756,177.5,-36.5
-2539,4,2584.499756,177.5,-36.5
-2538,8,1102.250244,176.5,-36.5
-2538,8,1102.250244,176.5,-36.5
-2538,8,1102.250244,176.5,-36.5
-2538,8,1102.250244,176.5,-36.5
-2538,8,1102.250244,176.5,-36.5
-2538,8,1102.250244,176.5,-36.5
-2538,8,1102.250244,176.5,-36.5
-2538,8,1102.250244,176.5,-36.5
-2537,2,21.49995041,175.5,-36.5
-2537,2,21.49995041,175.5,-36.5
-2535,8,1154.750122,173.5,-36.5
-2535,8,1154.750122,173.5,-36.5
-2535,8,1154.750122,173.5,-36.5
-2535,8,1154.750122,173.5,-36.5
-2535,8,1154.750122,173.5,-36.5
-2535,8,1154.750122,173.5,-36.5
-2535,8,1154.750122,173.5,-36.5
-2535,8,1154.750122,173.5,-36.5
-2534,4,1635.5,172.5,-36.5
-2534,4,1635.5,172.5,-36.5
-2534,4,1635.5,172.5,-36.5
-2534,4,1635.5,172.5,-36.5
-2533,4,1778.75,171.5,-36.5
-2533,4,1778.75,171.5,-36.5
-2533,4,1778.75,171.5,-36.5
-2533,4,1778.75,171.5,-36.5
-2532,4,2153.25,170.5,-36.5
-2532,4,2153.25,170.5,-36.5
-2532,4,2153.25,170.5,-36.5
-2532,4,2153.25,170.5,-36.5
-2531,4,2212.75,169.5,-36.5
-2531,4,2212.75,169.5,-36.5
-2531,4,2212.75,169.5,-36.5
-2531,4,2212.75,169.5,-36.5
-2530,3,2392,168.5,-36.5
-2530,3,2392,168.5,-36.5
-2530,3,2392,168.5,-36.5
-2529,5,1664.500122,167.5,-36.5
-2529,5,1664.500122,167.5,-36.5
-2529,5,1664.500122,167.5,-36.5
-2529,5,1664.500122,167.5,-36.5
-2529,5,1664.500122,167.5,-36.5
-2528,4,1446.5,166.5,-36.5
-2528,4,1446.5,166.5,-36.5
-2528,4,1446.5,166.5,-36.5
-2528,4,1446.5,166.5,-36.5
-2527,7,1097.75,165.5,-36.5
-2527,7,1097.75,165.5,-36.5
-2527,7,1097.75,165.5,-36.5
-2527,7,1097.75,165.5,-36.5
-2527,7,1097.75,165.5,-36.5
-2527,7,1097.75,165.5,-36.5
-2527,7,1097.75,165.5,-36.5
-2526,6,1218.000122,164.5,-36.5
-2526,6,1218.000122,164.5,-36.5
-2526,6,1218.000122,164.5,-36.5
-2526,6,1218.000122,164.5,-36.5
-2526,6,1218.000122,164.5,-36.5
-2526,6,1218.000122,164.5,-36.5
-2525,2,2878.500244,163.5,-36.5
-2525,2,2878.500244,163.5,-36.5
-2524,2,3000.999756,162.5,-36.5
-2524,2,3000.999756,162.5,-36.5
-2523,1,3601.999756,161.5,-36.5
-2522,1,4380.750488,160.5,-36.5
-2521,1,5042,159.5,-36.5
-2520,1,4969.5,158.5,-36.5
-2519,1,4504.25,157.5,-36.5
-2518,1,4204.999512,156.5,-36.5
-2517,1,5037.75,155.5,-36.5
-2516,1,4472.75,154.5,-36.5
-2515,1,4793.5,153.5,-36.5
-2514,1,4711.75,152.5,-36.5
-2513,1,4796.25,151.5,-36.5
-2512,1,3375.249512,150.5,-36.5
-2478,3,399.5,178.5,-37.5
-2478,3,399.5,178.5,-37.5
-2478,3,399.5,178.5,-37.5
-2477,7,354.4997864,177.5,-37.5
-2477,7,354.4997864,177.5,-37.5
-2477,7,354.4997864,177.5,-37.5
-2477,7,354.4997864,177.5,-37.5
-2477,7,354.4997864,177.5,-37.5
-2477,7,354.4997864,177.5,-37.5
-2477,7,354.4997864,177.5,-37.5
-2476,4,127.9999084,176.5,-37.5
-2476,4,127.9999084,176.5,-37.5
-2476,4,127.9999084,176.5,-37.5
-2476,4,127.9999084,176.5,-37.5
-2474,4,102.2499924,174.5,-37.5
-2474,4,102.2499924,174.5,-37.5
-2474,4,102.2499924,174.5,-37.5
-2474,4,102.2499924,174.5,-37.5
-2473,5,1330.5,173.5,-37.5
-2473,5,1330.5,173.5,-37.5
-2473,5,1330.5,173.5,-37.5
-2473,5,1330.5,173.5,-37.5
-2473,5,1330.5,173.5,-37.5
-2472,4,1560.5,172.5,-37.5
-2472,4,1560.5,172.5,-37.5
-2472,4,1560.5,172.5,-37.5
-2472,4,1560.5,172.5,-37.5
-2471,4,1845.999878,171.5,-37.5
-2471,4,1845.999878,171.5,-37.5
-2471,4,1845.999878,171.5,-37.5
-2471,4,1845.999878,171.5,-37.5
-2470,4,1771.749878,170.5,-37.5
-2470,4,1771.749878,170.5,-37.5
-2470,4,1771.749878,170.5,-37.5
-2470,4,1771.749878,170.5,-37.5
-2469,7,1112.999878,169.5,-37.5
-2469,7,1112.999878,169.5,-37.5
-2469,7,1112.999878,169.5,-37.5
-2469,7,1112.999878,169.5,-37.5
-2469,7,1112.999878,169.5,-37.5
-2469,7,1112.999878,169.5,-37.5
-2469,7,1112.999878,169.5,-37.5
-2468,8,736.750061,168.5,-37.5
-2468,8,736.750061,168.5,-37.5
-2468,8,736.750061,168.5,-37.5
-2468,8,736.750061,168.5,-37.5
-2468,8,736.750061,168.5,-37.5
-2468,8,736.750061,168.5,-37.5
-2468,8,736.750061,168.5,-37.5
-2468,8,736.750061,168.5,-37.5
-2467,7,923.0001221,167.5,-37.5
-2467,7,923.0001221,167.5,-37.5
-2467,7,923.0001221,167.5,-37.5
-2467,7,923.0001221,167.5,-37.5
-2467,7,923.0001221,167.5,-37.5
-2467,7,923.0001221,167.5,-37.5
-2467,7,923.0001221,167.5,-37.5
-2466,3,1672.999878,166.5,-37.5
-2466,3,1672.999878,166.5,-37.5
-2466,3,1672.999878,166.5,-37.5
-2465,3,1716.5,165.5,-37.5
-2465,3,1716.5,165.5,-37.5
-2465,3,1716.5,165.5,-37.5
-2464,4,1347.75,164.5,-37.5
-2464,4,1347.75,164.5,-37.5
-2464,4,1347.75,164.5,-37.5
-2464,4,1347.75,164.5,-37.5
-2463,1,2454.750244,163.5,-37.5
-2462,1,3317.5,162.5,-37.5
-2461,1,4808.75,161.5,-37.5
-2460,1,4856.25,160.5,-37.5
-2459,1,4860.25,159.5,-37.5
-2458,1,5084.25,158.5,-37.5
-2457,1,4618,157.5,-37.5
-2456,1,4620.75,156.5,-37.5
-2455,1,4551.75,155.5,-37.5
-2454,1,4299.25,154.5,-37.5
-2453,1,4437,153.5,-37.5
-2452,1,4836,152.5,-37.5
-2451,1,4723,151.5,-37.5
-2450,1,3490.999512,150.5,-37.5
-2412,2,44.00001144,174.5,-38.5
-2412,2,44.00001144,174.5,-38.5
-2411,4,155.5000153,173.5,-38.5
-2411,4,155.5000153,173.5,-38.5
-2411,4,155.5000153,173.5,-38.5
-2411,4,155.5000153,173.5,-38.5
-2410,7,1052.25,172.5,-38.5
-2410,7,1052.25,172.5,-38.5
-2410,7,1052.25,172.5,-38.5
-2410,7,1052.25,172.5,-38.5
-2410,7,1052.25,172.5,-38.5
-2410,7,1052.25,172.5,-38.5
-2410,7,1052.25,172.5,-38.5
-2409,6,1105.749756,171.5,-38.5
-2409,6,1105.749756,171.5,-38.5
-2409,6,1105.749756,171.5,-38.5
-2409,6,1105.749756,171.5,-38.5
-2409,6,1105.749756,171.5,-38.5
-2409,6,1105.749756,171.5,-38.5
-2408,7,773.5,170.5,-38.5
-2408,7,773.5,170.5,-38.5
-2408,7,773.5,170.5,-38.5
-2408,7,773.5,170.5,-38.5
-2408,7,773.5,170.5,-38.5
-2408,7,773.5,170.5,-38.5
-2408,7,773.5,170.5,-38.5
-2407,6,590.25,169.5,-38.5
-2407,6,590.25,169.5,-38.5
-2407,6,590.25,169.5,-38.5
-2407,6,590.25,169.5,-38.5
-2407,6,590.25,169.5,-38.5
-2407,6,590.25,169.5,-38.5
-2406,6,584.000061,168.5,-38.5
-2406,6,584.000061,168.5,-38.5
-2406,6,584.000061,168.5,-38.5
-2406,6,584.000061,168.5,-38.5
-2406,6,584.000061,168.5,-38.5
-2406,6,584.000061,168.5,-38.5
-2405,7,684.250061,167.5,-38.5
-2405,7,684.250061,167.5,-38.5
-2405,7,684.250061,167.5,-38.5
-2405,7,684.250061,167.5,-38.5
-2405,7,684.250061,167.5,-38.5
-2405,7,684.250061,167.5,-38.5
-2405,7,684.250061,167.5,-38.5
-2404,2,2282.75,166.5,-38.5
