"","target_fid","rich_1d_geog","x.x","y.x","depth.x","rich_2d","x.y","y.y","depth.y"
"8344",7888,2,39.5,-7.5,18.5000019073,1,39.5,-7.5,18.5000019073
"8345",7901,2,52.5,-7.5,5101.5,1,52.5,-7.5,5101.5
"8346",7901,2,52.5,-7.5,5101.5,1,52.5,-7.5,5101.5
"8347",7901,2,52.5,-7.5,5101.5,1,52.5,-7.5,5101.5
"8348",7901,2,52.5,-7.5,5101.5,1,52.5,-7.5,5101.5
"8349",7902,2,53.5,-7.5,4023.5,1,53.5,-7.5,4023.5
"8350",7902,2,53.5,-7.5,4023.5,1,53.5,-7.5,4023.5
"8351",7902,2,53.5,-7.5,4023.5,1,53.5,-7.5,4023.5
"8352",7902,2,53.5,-7.5,4023.5,1,53.5,-7.5,4023.5
"8353",7903,2,54.5,-7.5,4214.25,1,54.5,-7.5,4214.25
"8354",7903,2,54.5,-7.5,4214.25,1,54.5,-7.5,4214.25
"8355",7903,2,54.5,-7.5,4214.25,1,54.5,-7.5,4214.25
"8356",7903,2,54.5,-7.5,4214.25,1,54.5,-7.5,4214.25
"8357",7904,2,55.5,-7.5,3757.75,1,55.5,-7.5,3757.75
"8358",7904,2,55.5,-7.5,3757.75,1,55.5,-7.5,3757.75
"8359",7904,2,55.5,-7.5,3757.75,1,55.5,-7.5,3757.75
"8360",7904,2,55.5,-7.5,3757.75,1,55.5,-7.5,3757.75
"8361",7905,2,56.5,-7.5,3091.49975586,1,56.5,-7.5,3091.49975586
"8362",7905,2,56.5,-7.5,3091.49975586,1,56.5,-7.5,3091.49975586
"8363",7905,2,56.5,-7.5,3091.49975586,1,56.5,-7.5,3091.49975586
"8364",7905,2,56.5,-7.5,3091.49975586,1,56.5,-7.5,3091.49975586
"8365",7906,2,57.5,-7.5,3170,1,57.5,-7.5,3170
"8366",7906,2,57.5,-7.5,3170,1,57.5,-7.5,3170
"8367",7906,2,57.5,-7.5,3170,1,57.5,-7.5,3170
"8368",7906,2,57.5,-7.5,3170,1,57.5,-7.5,3170
"8369",7907,2,58.5,-7.5,1552.75012207,1,58.5,-7.5,1552.75012207
"8370",7907,2,58.5,-7.5,1552.75012207,1,58.5,-7.5,1552.75012207
"8371",7907,2,58.5,-7.5,1552.75012207,1,58.5,-7.5,1552.75012207
"8372",7907,2,58.5,-7.5,1552.75012207,1,58.5,-7.5,1552.75012207
"8373",7908,2,59.5,-7.5,2465.99975586,1,59.5,-7.5,2465.99975586
"8374",7908,2,59.5,-7.5,2465.99975586,1,59.5,-7.5,2465.99975586
"8375",7908,2,59.5,-7.5,2465.99975586,1,59.5,-7.5,2465.99975586
"8376",7908,2,59.5,-7.5,2465.99975586,1,59.5,-7.5,2465.99975586
"8377",7909,2,60.5,-7.5,3438,1,60.5,-7.5,3438
"8378",7909,2,60.5,-7.5,3438,1,60.5,-7.5,3438
"8379",7909,2,60.5,-7.5,3438,1,60.5,-7.5,3438
"8380",7909,2,60.5,-7.5,3438,1,60.5,-7.5,3438
"8381",7910,2,61.5,-7.5,3586,1,61.5,-7.5,3586
"8382",7910,2,61.5,-7.5,3586,1,61.5,-7.5,3586
"8383",7910,2,61.5,-7.5,3586,1,61.5,-7.5,3586
"8384",7910,2,61.5,-7.5,3586,1,61.5,-7.5,3586
"8385",7911,2,62.5,-7.5,3675.25,1,62.5,-7.5,3675.25
"8386",7911,2,62.5,-7.5,3675.25,1,62.5,-7.5,3675.25
"8387",7911,2,62.5,-7.5,3675.25,1,62.5,-7.5,3675.25
"8388",7911,2,62.5,-7.5,3675.25,1,62.5,-7.5,3675.25
"8389",7912,2,63.5,-7.5,3997.75,1,63.5,-7.5,3997.75
"8390",7912,2,63.5,-7.5,3997.75,1,63.5,-7.5,3997.75
"8391",7912,2,63.5,-7.5,3997.75,1,63.5,-7.5,3997.75
"8392",7912,2,63.5,-7.5,3997.75,1,63.5,-7.5,3997.75
"8393",7913,2,64.5,-7.5,3824.00024414,1,64.5,-7.5,3824.00024414
"8394",7913,2,64.5,-7.5,3824.00024414,1,64.5,-7.5,3824.00024414
"8395",7913,2,64.5,-7.5,3824.00024414,1,64.5,-7.5,3824.00024414
"8396",7913,2,64.5,-7.5,3824.00024414,1,64.5,-7.5,3824.00024414
"8397",7914,2,65.5,-7.5,3881.25,1,65.5,-7.5,3881.25
"8398",7914,2,65.5,-7.5,3881.25,1,65.5,-7.5,3881.25
"8399",7914,2,65.5,-7.5,3881.25,1,65.5,-7.5,3881.25
"8400",7914,2,65.5,-7.5,3881.25,1,65.5,-7.5,3881.25
"8401",7915,2,66.5,-7.5,4014,1,66.5,-7.5,4014
"8402",7915,2,66.5,-7.5,4014,1,66.5,-7.5,4014
"8403",7915,2,66.5,-7.5,4014,1,66.5,-7.5,4014
"8404",7915,2,66.5,-7.5,4014,1,66.5,-7.5,4014
"8405",7916,2,67.5,-7.5,3793.5,1,67.5,-7.5,3793.5
"8406",7916,2,67.5,-7.5,3793.5,1,67.5,-7.5,3793.5
"8407",7916,2,67.5,-7.5,3793.5,1,67.5,-7.5,3793.5
"8408",7916,2,67.5,-7.5,3793.5,1,67.5,-7.5,3793.5
"8409",7917,2,68.5,-7.5,2759.25,1,68.5,-7.5,2759.25
"8410",7917,2,68.5,-7.5,2759.25,1,68.5,-7.5,2759.25
"8411",7917,2,68.5,-7.5,2759.25,1,68.5,-7.5,2759.25
"8412",7917,2,68.5,-7.5,2759.25,1,68.5,-7.5,2759.25
"8413",7918,3,69.5,-7.5,4191,2,69.5,-7.5,4191
"8414",7918,3,69.5,-7.5,4191,2,69.5,-7.5,4191
"8415",7918,3,69.5,-7.5,4191,2,69.5,-7.5,4191
"8416",7918,3,69.5,-7.5,4191,2,69.5,-7.5,4191
"8417",7918,3,69.5,-7.5,4191,2,69.5,-7.5,4191
"8418",7918,3,69.5,-7.5,4191,2,69.5,-7.5,4191
"8419",7918,3,69.5,-7.5,4191,2,69.5,-7.5,4191
"8420",7918,3,69.5,-7.5,4191,2,69.5,-7.5,4191
"8421",7918,3,69.5,-7.5,4191,2,69.5,-7.5,4191
"8422",7919,3,70.5,-7.5,2340.25,1,70.5,-7.5,2340.25
"8423",7919,3,70.5,-7.5,2340.25,1,70.5,-7.5,2340.25
"8424",7919,3,70.5,-7.5,2340.25,1,70.5,-7.5,2340.25
"8425",7919,3,70.5,-7.5,2340.25,1,70.5,-7.5,2340.25
"8426",7919,3,70.5,-7.5,2340.25,1,70.5,-7.5,2340.25
"8427",7919,3,70.5,-7.5,2340.25,1,70.5,-7.5,2340.25
"8428",7919,3,70.5,-7.5,2340.25,1,70.5,-7.5,2340.25
"8429",7919,3,70.5,-7.5,2340.25,1,70.5,-7.5,2340.25
"8430",7919,3,70.5,-7.5,2340.25,1,70.5,-7.5,2340.25
"8431",7920,3,71.5,-7.5,501.000488281,1,71.5,-7.5,501.000488281
"8432",7920,3,71.5,-7.5,501.000488281,1,71.5,-7.5,501.000488281
"8433",7920,3,71.5,-7.5,501.000488281,1,71.5,-7.5,501.000488281
"8434",7920,3,71.5,-7.5,501.000488281,1,71.5,-7.5,501.000488281
"8435",7920,3,71.5,-7.5,501.000488281,1,71.5,-7.5,501.000488281
"8436",7920,3,71.5,-7.5,501.000488281,1,71.5,-7.5,501.000488281
"8437",7920,3,71.5,-7.5,501.000488281,1,71.5,-7.5,501.000488281
"8438",7920,3,71.5,-7.5,501.000488281,1,71.5,-7.5,501.000488281
"8439",7920,3,71.5,-7.5,501.000488281,1,71.5,-7.5,501.000488281
"8440",7921,3,72.5,-7.5,1379.74926758,1,72.5,-7.5,1379.74926758
"8441",7921,3,72.5,-7.5,1379.74926758,1,72.5,-7.5,1379.74926758
"8442",7921,3,72.5,-7.5,1379.74926758,1,72.5,-7.5,1379.74926758
"8443",7921,3,72.5,-7.5,1379.74926758,1,72.5,-7.5,1379.74926758
"8444",7921,3,72.5,-7.5,1379.74926758,1,72.5,-7.5,1379.74926758
"8445",7921,3,72.5,-7.5,1379.74926758,1,72.5,-7.5,1379.74926758
"8446",7921,3,72.5,-7.5,1379.74926758,1,72.5,-7.5,1379.74926758
"8447",7921,3,72.5,-7.5,1379.74926758,1,72.5,-7.5,1379.74926758
"8448",7921,3,72.5,-7.5,1379.74926758,1,72.5,-7.5,1379.74926758
"8449",7923,3,74.5,-7.5,5137,2,74.5,-7.5,5137
"8450",7923,3,74.5,-7.5,5137,2,74.5,-7.5,5137
"8451",7923,3,74.5,-7.5,5137,2,74.5,-7.5,5137
"8452",7923,3,74.5,-7.5,5137,2,74.5,-7.5,5137
"8453",7923,3,74.5,-7.5,5137,2,74.5,-7.5,5137
"8454",7923,3,74.5,-7.5,5137,2,74.5,-7.5,5137
"8455",7923,3,74.5,-7.5,5137,2,74.5,-7.5,5137
"8456",7923,3,74.5,-7.5,5137,2,74.5,-7.5,5137
"8457",7923,3,74.5,-7.5,5137,2,74.5,-7.5,5137
"8458",7924,3,75.5,-7.5,5194,2,75.5,-7.5,5194
"8459",7924,3,75.5,-7.5,5194,2,75.5,-7.5,5194
"8460",7924,3,75.5,-7.5,5194,2,75.5,-7.5,5194
"8461",7924,3,75.5,-7.5,5194,2,75.5,-7.5,5194
"8462",7924,3,75.5,-7.5,5194,2,75.5,-7.5,5194
"8463",7924,3,75.5,-7.5,5194,2,75.5,-7.5,5194
"8464",7924,3,75.5,-7.5,5194,2,75.5,-7.5,5194
"8465",7924,3,75.5,-7.5,5194,2,75.5,-7.5,5194
"8466",7924,3,75.5,-7.5,5194,2,75.5,-7.5,5194
"8467",7925,3,76.5,-7.5,5273.5,2,76.5,-7.5,5273.5
"8468",7925,3,76.5,-7.5,5273.5,2,76.5,-7.5,5273.5
"8469",7925,3,76.5,-7.5,5273.5,2,76.5,-7.5,5273.5
"8470",7925,3,76.5,-7.5,5273.5,2,76.5,-7.5,5273.5
"8471",7925,3,76.5,-7.5,5273.5,2,76.5,-7.5,5273.5
"8472",7925,3,76.5,-7.5,5273.5,2,76.5,-7.5,5273.5
"8473",7925,3,76.5,-7.5,5273.5,2,76.5,-7.5,5273.5
"8474",7925,3,76.5,-7.5,5273.5,2,76.5,-7.5,5273.5
"8475",7925,3,76.5,-7.5,5273.5,2,76.5,-7.5,5273.5
"8476",7926,3,77.5,-7.5,5151.75,2,77.5,-7.5,5151.75
"8477",7926,3,77.5,-7.5,5151.75,2,77.5,-7.5,5151.75
"8478",7926,3,77.5,-7.5,5151.75,2,77.5,-7.5,5151.75
"8479",7926,3,77.5,-7.5,5151.75,2,77.5,-7.5,5151.75
"8480",7926,3,77.5,-7.5,5151.75,2,77.5,-7.5,5151.75
"8481",7926,3,77.5,-7.5,5151.75,2,77.5,-7.5,5151.75
"8482",7926,3,77.5,-7.5,5151.75,2,77.5,-7.5,5151.75
"8483",7926,3,77.5,-7.5,5151.75,2,77.5,-7.5,5151.75
"8484",7926,3,77.5,-7.5,5151.75,2,77.5,-7.5,5151.75
"8485",7928,3,79.5,-7.5,5317.5,1,79.5,-7.5,5317.5
"8486",7928,3,79.5,-7.5,5317.5,1,79.5,-7.5,5317.5
"8487",7928,3,79.5,-7.5,5317.5,1,79.5,-7.5,5317.5
"8488",7928,3,79.5,-7.5,5317.5,1,79.5,-7.5,5317.5
"8489",7928,3,79.5,-7.5,5317.5,1,79.5,-7.5,5317.5
"8490",7928,3,79.5,-7.5,5317.5,1,79.5,-7.5,5317.5
"8491",7928,3,79.5,-7.5,5317.5,1,79.5,-7.5,5317.5
"8492",7928,3,79.5,-7.5,5317.5,1,79.5,-7.5,5317.5
"8493",7928,3,79.5,-7.5,5317.5,1,79.5,-7.5,5317.5
"8494",7929,3,80.5,-7.5,5143.5,2,80.5,-7.5,5143.5
"8495",7929,3,80.5,-7.5,5143.5,2,80.5,-7.5,5143.5
"8496",7929,3,80.5,-7.5,5143.5,2,80.5,-7.5,5143.5
"8497",7929,3,80.5,-7.5,5143.5,2,80.5,-7.5,5143.5
"8498",7929,3,80.5,-7.5,5143.5,2,80.5,-7.5,5143.5
"8499",7929,3,80.5,-7.5,5143.5,2,80.5,-7.5,5143.5
"8500",7929,3,80.5,-7.5,5143.5,2,80.5,-7.5,5143.5
"8501",7929,3,80.5,-7.5,5143.5,2,80.5,-7.5,5143.5
"8502",7929,3,80.5,-7.5,5143.5,2,80.5,-7.5,5143.5
"8503",7930,3,81.5,-7.5,4921.75,2,81.5,-7.5,4921.75
"8504",7930,3,81.5,-7.5,4921.75,2,81.5,-7.5,4921.75
"8505",7930,3,81.5,-7.5,4921.75,2,81.5,-7.5,4921.75
"8506",7930,3,81.5,-7.5,4921.75,2,81.5,-7.5,4921.75
"8507",7930,3,81.5,-7.5,4921.75,2,81.5,-7.5,4921.75
"8508",7930,3,81.5,-7.5,4921.75,2,81.5,-7.5,4921.75
"8509",7930,3,81.5,-7.5,4921.75,2,81.5,-7.5,4921.75
"8510",7930,3,81.5,-7.5,4921.75,2,81.5,-7.5,4921.75
"8511",7930,3,81.5,-7.5,4921.75,2,81.5,-7.5,4921.75
"8512",7931,3,82.5,-7.5,5101.75,2,82.5,-7.5,5101.75
"8513",7931,3,82.5,-7.5,5101.75,2,82.5,-7.5,5101.75
"8514",7931,3,82.5,-7.5,5101.75,2,82.5,-7.5,5101.75
"8515",7931,3,82.5,-7.5,5101.75,2,82.5,-7.5,5101.75
"8516",7931,3,82.5,-7.5,5101.75,2,82.5,-7.5,5101.75
"8517",7931,3,82.5,-7.5,5101.75,2,82.5,-7.5,5101.75
"8518",7931,3,82.5,-7.5,5101.75,2,82.5,-7.5,5101.75
"8519",7931,3,82.5,-7.5,5101.75,2,82.5,-7.5,5101.75
"8520",7931,3,82.5,-7.5,5101.75,2,82.5,-7.5,5101.75
"8521",7932,3,83.5,-7.5,4862.5,2,83.5,-7.5,4862.5
"8522",7932,3,83.5,-7.5,4862.5,2,83.5,-7.5,4862.5
"8523",7932,3,83.5,-7.5,4862.5,2,83.5,-7.5,4862.5
"8524",7932,3,83.5,-7.5,4862.5,2,83.5,-7.5,4862.5
"8525",7932,3,83.5,-7.5,4862.5,2,83.5,-7.5,4862.5
"8526",7932,3,83.5,-7.5,4862.5,2,83.5,-7.5,4862.5
"8527",7932,3,83.5,-7.5,4862.5,2,83.5,-7.5,4862.5
"8528",7932,3,83.5,-7.5,4862.5,2,83.5,-7.5,4862.5
"8529",7932,3,83.5,-7.5,4862.5,2,83.5,-7.5,4862.5
"8530",7933,3,84.5,-7.5,4343.5,2,84.5,-7.5,4343.5
"8531",7933,3,84.5,-7.5,4343.5,2,84.5,-7.5,4343.5
"8532",7933,3,84.5,-7.5,4343.5,2,84.5,-7.5,4343.5
"8533",7933,3,84.5,-7.5,4343.5,2,84.5,-7.5,4343.5
"8534",7933,3,84.5,-7.5,4343.5,2,84.5,-7.5,4343.5
"8535",7933,3,84.5,-7.5,4343.5,2,84.5,-7.5,4343.5
"8536",7933,3,84.5,-7.5,4343.5,2,84.5,-7.5,4343.5
"8537",7933,3,84.5,-7.5,4343.5,2,84.5,-7.5,4343.5
"8538",7933,3,84.5,-7.5,4343.5,2,84.5,-7.5,4343.5
"8539",7935,3,86.5,-7.5,5216.25,2,86.5,-7.5,5216.25
"8540",7935,3,86.5,-7.5,5216.25,2,86.5,-7.5,5216.25
"8541",7935,3,86.5,-7.5,5216.25,2,86.5,-7.5,5216.25
"8542",7935,3,86.5,-7.5,5216.25,2,86.5,-7.5,5216.25
"8543",7935,3,86.5,-7.5,5216.25,2,86.5,-7.5,5216.25
"8544",7935,3,86.5,-7.5,5216.25,2,86.5,-7.5,5216.25
"8545",7935,3,86.5,-7.5,5216.25,2,86.5,-7.5,5216.25
"8546",7935,3,86.5,-7.5,5216.25,2,86.5,-7.5,5216.25
"8547",7935,3,86.5,-7.5,5216.25,2,86.5,-7.5,5216.25
"8548",7936,3,87.5,-7.5,5070.5,2,87.5,-7.5,5070.5
"8549",7936,3,87.5,-7.5,5070.5,2,87.5,-7.5,5070.5
"8550",7936,3,87.5,-7.5,5070.5,2,87.5,-7.5,5070.5
"8551",7936,3,87.5,-7.5,5070.5,2,87.5,-7.5,5070.5
"8552",7936,3,87.5,-7.5,5070.5,2,87.5,-7.5,5070.5
"8553",7936,3,87.5,-7.5,5070.5,2,87.5,-7.5,5070.5
"8554",7936,3,87.5,-7.5,5070.5,2,87.5,-7.5,5070.5
"8555",7936,3,87.5,-7.5,5070.5,2,87.5,-7.5,5070.5
"8556",7936,3,87.5,-7.5,5070.5,2,87.5,-7.5,5070.5
"8557",7937,3,88.5,-7.5,4567,2,88.5,-7.5,4567
"8558",7937,3,88.5,-7.5,4567,2,88.5,-7.5,4567
"8559",7937,3,88.5,-7.5,4567,2,88.5,-7.5,4567
"8560",7937,3,88.5,-7.5,4567,2,88.5,-7.5,4567
"8561",7937,3,88.5,-7.5,4567,2,88.5,-7.5,4567
"8562",7937,3,88.5,-7.5,4567,2,88.5,-7.5,4567
"8563",7937,3,88.5,-7.5,4567,2,88.5,-7.5,4567
"8564",7937,3,88.5,-7.5,4567,2,88.5,-7.5,4567
"8565",7937,3,88.5,-7.5,4567,2,88.5,-7.5,4567
"8566",7938,2,89.5,-7.5,4149,1,89.5,-7.5,4149
"8567",7938,2,89.5,-7.5,4149,1,89.5,-7.5,4149
"8568",7938,2,89.5,-7.5,4149,1,89.5,-7.5,4149
"8569",7938,2,89.5,-7.5,4149,1,89.5,-7.5,4149
"8570",7940,2,91.5,-7.5,4921.75,1,91.5,-7.5,4921.75
"8571",7940,2,91.5,-7.5,4921.75,1,91.5,-7.5,4921.75
"8572",7940,2,91.5,-7.5,4921.75,1,91.5,-7.5,4921.75
"8573",7940,2,91.5,-7.5,4921.75,1,91.5,-7.5,4921.75
"8574",7941,2,92.5,-7.5,5035.5,1,92.5,-7.5,5035.5
"8575",7941,2,92.5,-7.5,5035.5,1,92.5,-7.5,5035.5
"8576",7941,2,92.5,-7.5,5035.5,1,92.5,-7.5,5035.5
"8577",7941,2,92.5,-7.5,5035.5,1,92.5,-7.5,5035.5
"8578",7942,2,93.5,-7.5,5161,1,93.5,-7.5,5161
"8579",7942,2,93.5,-7.5,5161,1,93.5,-7.5,5161
"8580",7942,2,93.5,-7.5,5161,1,93.5,-7.5,5161
"8581",7942,2,93.5,-7.5,5161,1,93.5,-7.5,5161
"8582",7943,2,94.5,-7.5,5229.75,1,94.5,-7.5,5229.75
"8583",7943,2,94.5,-7.5,5229.75,1,94.5,-7.5,5229.75
"8584",7943,2,94.5,-7.5,5229.75,1,94.5,-7.5,5229.75
"8585",7943,2,94.5,-7.5,5229.75,1,94.5,-7.5,5229.75
"8586",7944,2,95.5,-7.5,5200,1,95.5,-7.5,5200
"8587",7944,2,95.5,-7.5,5200,1,95.5,-7.5,5200
"8588",7944,2,95.5,-7.5,5200,1,95.5,-7.5,5200
"8589",7944,2,95.5,-7.5,5200,1,95.5,-7.5,5200
"8590",7945,2,96.5,-7.5,5289,1,96.5,-7.5,5289
"8591",7945,2,96.5,-7.5,5289,1,96.5,-7.5,5289
"8592",7945,2,96.5,-7.5,5289,1,96.5,-7.5,5289
"8593",7945,2,96.5,-7.5,5289,1,96.5,-7.5,5289
"8594",7947,2,98.5,-7.5,4951.75,1,98.5,-7.5,4951.75
"8595",7947,2,98.5,-7.5,4951.75,1,98.5,-7.5,4951.75
"8596",7947,2,98.5,-7.5,4951.75,1,98.5,-7.5,4951.75
"8597",7947,2,98.5,-7.5,4951.75,1,98.5,-7.5,4951.75
"8598",7948,2,99.5,-7.5,5116.75,1,99.5,-7.5,5116.75
"8599",7948,2,99.5,-7.5,5116.75,1,99.5,-7.5,5116.75
"8600",7948,2,99.5,-7.5,5116.75,1,99.5,-7.5,5116.75
"8601",7948,2,99.5,-7.5,5116.75,1,99.5,-7.5,5116.75
"8602",7950,2,101.5,-7.5,5300,1,101.5,-7.5,5300
"8603",7950,2,101.5,-7.5,5300,1,101.5,-7.5,5300
"8604",7950,2,101.5,-7.5,5300,1,101.5,-7.5,5300
"8605",7950,2,101.5,-7.5,5300,1,101.5,-7.5,5300
"8606",7952,2,103.5,-7.5,5144.50048828,1,103.5,-7.5,5144.50048828
"8607",7952,2,103.5,-7.5,5144.50048828,1,103.5,-7.5,5144.50048828
"8608",7952,2,103.5,-7.5,5144.50048828,1,103.5,-7.5,5144.50048828
"8609",7952,2,103.5,-7.5,5144.50048828,1,103.5,-7.5,5144.50048828
"8610",7953,2,104.5,-7.5,3754.5,1,104.5,-7.5,3754.5
"8611",7953,2,104.5,-7.5,3754.5,1,104.5,-7.5,3754.5
"8612",7953,2,104.5,-7.5,3754.5,1,104.5,-7.5,3754.5
"8613",7953,2,104.5,-7.5,3754.5,1,104.5,-7.5,3754.5
"8614",7954,2,105.5,-7.5,2272.75,1,105.5,-7.5,2272.75
"8615",7954,2,105.5,-7.5,2272.75,1,105.5,-7.5,2272.75
"8616",7954,2,105.5,-7.5,2272.75,1,105.5,-7.5,2272.75
"8617",7954,2,105.5,-7.5,2272.75,1,105.5,-7.5,2272.75
"8618",7964,2,115.5,-7.5,1089.75,1,115.5,-7.5,1089.75
"8619",7964,2,115.5,-7.5,1089.75,1,115.5,-7.5,1089.75
"8620",7964,2,115.5,-7.5,1089.75,1,115.5,-7.5,1089.75
"8621",7964,2,115.5,-7.5,1089.75,1,115.5,-7.5,1089.75
"8622",7965,2,116.5,-7.5,704,1,116.5,-7.5,704
"8623",7965,2,116.5,-7.5,704,1,116.5,-7.5,704
"8624",7965,2,116.5,-7.5,704,1,116.5,-7.5,704
"8625",7965,2,116.5,-7.5,704,1,116.5,-7.5,704
"8626",7966,2,117.5,-7.5,27.9998588562,1,117.5,-7.5,27.9998588562
"8627",7966,2,117.5,-7.5,27.9998588562,1,117.5,-7.5,27.9998588562
"8628",7966,2,117.5,-7.5,27.9998588562,1,117.5,-7.5,27.9998588562
"8629",7966,2,117.5,-7.5,27.9998588562,1,117.5,-7.5,27.9998588562
"8630",7967,1,118.5,-7.5,1262.49951172,1,118.5,-7.5,1262.49951172
"8631",7968,1,119.5,-7.5,4144.75,1,119.5,-7.5,4144.75
"8632",7969,1,120.5,-7.5,4129.99951172,1,120.5,-7.5,4129.99951172
"8633",7970,1,121.5,-7.5,2597.75,1,121.5,-7.5,2597.75
"8634",7971,1,122.5,-7.5,2111.24975586,1,122.5,-7.5,2111.24975586
"8635",8032,2,54.5,-6.5,3667.25,1,54.5,-6.5,3667.25
"8636",8032,2,54.5,-6.5,3667.25,1,54.5,-6.5,3667.25
"8637",8032,2,54.5,-6.5,3667.25,1,54.5,-6.5,3667.25
"8638",8032,2,54.5,-6.5,3667.25,1,54.5,-6.5,3667.25
"8639",8033,2,55.5,-6.5,3517,1,55.5,-6.5,3517
"8640",8033,2,55.5,-6.5,3517,1,55.5,-6.5,3517
"8641",8033,2,55.5,-6.5,3517,1,55.5,-6.5,3517
"8642",8033,2,55.5,-6.5,3517,1,55.5,-6.5,3517
"8643",8034,2,56.5,-6.5,2061.25,1,56.5,-6.5,2061.25
"8644",8034,2,56.5,-6.5,2061.25,1,56.5,-6.5,2061.25
"8645",8034,2,56.5,-6.5,2061.25,1,56.5,-6.5,2061.25
"8646",8034,2,56.5,-6.5,2061.25,1,56.5,-6.5,2061.25
"8647",8035,2,57.5,-6.5,1810.99987793,1,57.5,-6.5,1810.99987793
"8648",8035,2,57.5,-6.5,1810.99987793,1,57.5,-6.5,1810.99987793
"8649",8035,2,57.5,-6.5,1810.99987793,1,57.5,-6.5,1810.99987793
"8650",8035,2,57.5,-6.5,1810.99987793,1,57.5,-6.5,1810.99987793
"8651",8036,2,58.5,-6.5,2071.25,1,58.5,-6.5,2071.25
"8652",8036,2,58.5,-6.5,2071.25,1,58.5,-6.5,2071.25
"8653",8036,2,58.5,-6.5,2071.25,1,58.5,-6.5,2071.25
"8654",8036,2,58.5,-6.5,2071.25,1,58.5,-6.5,2071.25
"8655",8037,2,59.5,-6.5,3843.5,1,59.5,-6.5,3843.5
"8656",8037,2,59.5,-6.5,3843.5,1,59.5,-6.5,3843.5
"8657",8037,2,59.5,-6.5,3843.5,1,59.5,-6.5,3843.5
"8658",8037,2,59.5,-6.5,3843.5,1,59.5,-6.5,3843.5
"8659",8038,2,60.5,-6.5,3980.25,1,60.5,-6.5,3980.25
"8660",8038,2,60.5,-6.5,3980.25,1,60.5,-6.5,3980.25
"8661",8038,2,60.5,-6.5,3980.25,1,60.5,-6.5,3980.25
"8662",8038,2,60.5,-6.5,3980.25,1,60.5,-6.5,3980.25
"8663",8039,2,61.5,-6.5,4015.5,1,61.5,-6.5,4015.5
"8664",8039,2,61.5,-6.5,4015.5,1,61.5,-6.5,4015.5
"8665",8039,2,61.5,-6.5,4015.5,1,61.5,-6.5,4015.5
"8666",8039,2,61.5,-6.5,4015.5,1,61.5,-6.5,4015.5
"8667",8040,2,62.5,-6.5,3920,1,62.5,-6.5,3920
"8668",8040,2,62.5,-6.5,3920,1,62.5,-6.5,3920
"8669",8040,2,62.5,-6.5,3920,1,62.5,-6.5,3920
"8670",8040,2,62.5,-6.5,3920,1,62.5,-6.5,3920
"8671",8041,2,63.5,-6.5,4210.25,1,63.5,-6.5,4210.25
"8672",8041,2,63.5,-6.5,4210.25,1,63.5,-6.5,4210.25
"8673",8041,2,63.5,-6.5,4210.25,1,63.5,-6.5,4210.25
"8674",8041,2,63.5,-6.5,4210.25,1,63.5,-6.5,4210.25
"8675",8042,2,64.5,-6.5,4431,1,64.5,-6.5,4431
"8676",8042,2,64.5,-6.5,4431,1,64.5,-6.5,4431
"8677",8042,2,64.5,-6.5,4431,1,64.5,-6.5,4431
"8678",8042,2,64.5,-6.5,4431,1,64.5,-6.5,4431
"8679",8043,2,65.5,-6.5,3374.49951172,1,65.5,-6.5,3374.49951172
"8680",8043,2,65.5,-6.5,3374.49951172,1,65.5,-6.5,3374.49951172
"8681",8043,2,65.5,-6.5,3374.49951172,1,65.5,-6.5,3374.49951172
"8682",8043,2,65.5,-6.5,3374.49951172,1,65.5,-6.5,3374.49951172
"8683",8044,2,66.5,-6.5,3515.75,1,66.5,-6.5,3515.75
"8684",8044,2,66.5,-6.5,3515.75,1,66.5,-6.5,3515.75
"8685",8044,2,66.5,-6.5,3515.75,1,66.5,-6.5,3515.75
"8686",8044,2,66.5,-6.5,3515.75,1,66.5,-6.5,3515.75
"8687",8045,2,67.5,-6.5,3730.24951172,1,67.5,-6.5,3730.24951172
"8688",8045,2,67.5,-6.5,3730.24951172,1,67.5,-6.5,3730.24951172
"8689",8045,2,67.5,-6.5,3730.24951172,1,67.5,-6.5,3730.24951172
"8690",8045,2,67.5,-6.5,3730.24951172,1,67.5,-6.5,3730.24951172
"8691",8046,2,68.5,-6.5,4517.25,1,68.5,-6.5,4517.25
"8692",8046,2,68.5,-6.5,4517.25,1,68.5,-6.5,4517.25
"8693",8046,2,68.5,-6.5,4517.25,1,68.5,-6.5,4517.25
"8694",8046,2,68.5,-6.5,4517.25,1,68.5,-6.5,4517.25
"8695",8047,3,69.5,-6.5,3740.99975586,2,69.5,-6.5,3740.99975586
"8696",8047,3,69.5,-6.5,3740.99975586,2,69.5,-6.5,3740.99975586
"8697",8047,3,69.5,-6.5,3740.99975586,2,69.5,-6.5,3740.99975586
"8698",8047,3,69.5,-6.5,3740.99975586,2,69.5,-6.5,3740.99975586
"8699",8047,3,69.5,-6.5,3740.99975586,2,69.5,-6.5,3740.99975586
"8700",8047,3,69.5,-6.5,3740.99975586,2,69.5,-6.5,3740.99975586
"8701",8047,3,69.5,-6.5,3740.99975586,2,69.5,-6.5,3740.99975586
"8702",8047,3,69.5,-6.5,3740.99975586,2,69.5,-6.5,3740.99975586
"8703",8047,3,69.5,-6.5,3740.99975586,2,69.5,-6.5,3740.99975586
